"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"new home gifts",18,"1,830",11,1.06,0.75,1.45,616,">100,000",29,1,0,0,9,,
"woman gift",9,"1,830",30,1.34,0.95,1.72,635,">200,000",26,1,0,0,0,,
"birthday gifts for 10 year old girls",203,"1,830",-19,1.22,0.93,1.56,563,">9,000",27,1,0,0,1,,
"for mom",9,"1,830",41,1.36,0.97,1.74,469,">200,000",34,1,0,0,23,,
"couple christmas gifts",46,"1,830",151,1.21,0.9,1.57,388,">40,000",26,1,0,0,0,,
"fun toys for girls 8-12","4,575","1,830",-10,1.23,0.89,1.44,667,400,26,1,0,0,0,,
"gifts for tween girls 10-12","1,830","1,830",75,1.18,0.98,1.38,380,">1,000",26,1,0,0,0,,
"cool college gifts for guys",915,"1,830",56,1.26,0.91,1.48,431,">2,000",26,1,0,0,0,,
"cool cat lovers gifts",183,"1,830",102,1.09,0.8,1.46,289,">10,000",26,0,1,0,0,,
"for her gifts",18,"1,832",16,1.42,1.05,1.87,634,">100,000",27,1,0,0,1,,
"birthday gift for 8 year old girl",305,"1,832",-14,1.35,1.15,1.72,631,">6,000",26,1,0,0,0,,
"christmas gifts for teens girls",37,"1,832",113,0.96,0.73,1.23,418,">50,000",26,1,0,0,0,,
"cool stuff for girls",183,"1,832",-2,0.97,0.76,1.29,842,">10,000",26,1,0,0,0,,
"5 year old gifts",92,"1,832",19,1.42,1.14,1.88,491,">20,000",26,1,0,0,0,,
"warm winter socks for women",183,"1,832",107,1.16,0.96,1.29,372,">10,000",26,1,0,0,0,,
"gifts for teen girl",18,"1,832",72,1.01,0.77,1.36,391,">100,000",27,1,0,0,1,,
"gifts for nursing home residents","3,923","1,832",143,0.9,0.6,1.04,545,">467",26,1,0,0,0,,
"gifts for older women over 70","1,832","1,832",32,1.1,0.88,1.4,561,">1,000",26,1,0,0,0,,
"bestie birthday gifts for women",92,"1,832",-7,1.1,0.77,1.32,576,">20,000",27,1,0,0,1,,
"gift for girls",9,"1,834",24,1.28,1.05,1.59,732,">200,000",27,1,0,0,2,,
"birthday gifts for 9 year old girl",229,"1,834",-15,1.01,0.8,1.27,538,">8,000",26,1,0,0,0,,
"anniversary gifts for boyfriend",46,"1,834",-8,1.17,0.88,1.43,614,">40,000",26,1,0,0,0,,
"couple gift",20,"1,834",29,1.26,0.84,1.54,578,">90,000",27,1,0,0,2,,
"10 dollar gifts",183,"1,834",108,0.9,0.72,1.26,456,">10,000",26,1,0,0,0,,
"cool presents for 12 year old girls","1,834","1,834",2,1.17,0.82,1.37,687,">1,000",26,1,0,0,0,,
"gifts for kids 5-7",20,"1,834",81,1.28,1.01,1.61,274,">90,000",26,1,0,0,0,,
"christmas gifts for kids 3-5",18,"1,834",151,1.27,0.99,1.61,557,">100,000",26,1,0,0,0,,
"best christmas gifts for kids",18,"1,836",100,1.21,0.94,1.55,357,">100,000",26,1,0,0,0,,
"girl gift",9,"1,836",17,1.3,1.07,1.68,813,">200,000",26,1,0,0,0,,
"plant gifts for women",61,"1,836",24,0.84,0.58,1.18,544,">30,000",27,1,0,0,1,,
"halloween gifts",18,"1,836",-23,0.83,0.61,0.94,722,">100,000",30,1,0,0,10,,
"long fuzzy socks for women","1,836","1,836",107,0.96,0.78,1.11,437,">1,000",27,1,0,0,1,,
"cute blankets for teen girls",918,"1,836",46,0.93,0.73,1.12,645,">2,000",27,1,0,0,1,,
"bulk christmas gifts for women",18,"1,836",243,1.02,0.81,1.45,246,">100,000",27,1,0,0,2,,
"women's christmas gifts",18,"1,836",203,0.99,0.78,1.38,378,">100,000",26,1,0,0,0,,
"12 year old girl christmas gifts",459,"1,836",228,1.18,0.93,1.42,244,">4,000",26,1,0,0,0,,
"best presents for 13 year old girl","1,836","1,836",42,0.99,0.8,1.18,376,">1,000",26,1,0,0,0,,
"top gifts 2024",92,"1,836",274,0.91,0.64,0.94,330,">20,000",26,1,0,0,0,,
"fathers day gifts",18,"1,837",-16,1.29,1,1.75,468,">100,000",27,1,0,0,1,,
"gift for friend",9,"1,837",-3,1.32,0.89,1.77,719,">200,000",27,1,0,0,1,,
"anniversary gifts for her",18,"1,837",0,1.66,1.2,2.3,410,">100,000",26,1,0,0,0,,
"nursing gifts",46,"1,837",14,0.9,0.59,1.13,749,">40,000",27,1,0,0,3,,
"gifts for boyfriend birthday",31,"1,837",-26,1.11,0.85,1.42,646,">60,000",26,1,0,0,0,,
"15 year old girl gifts","1,837","1,837",92,0.98,0.66,1.12,472,">1,000",26,1,0,0,0,,
"comfy hoodies for women","4,119","1,837",27,0.99,0.66,1.12,844,446,26,1,0,0,0,,
"oversized blanket hoodies for women","1,871","1,837",141,0.88,0.7,1.03,344,">982",26,1,0,0,0,,
"gift for boss",46,"1,839",2,1.01,0.7,1.15,696,">40,000",28,1,0,0,6,,
"friends gifts for women",18,"1,839",34,1.09,0.88,1.48,595,">100,000",26,1,0,0,0,,
"wife gifts from husband",37,"1,839",1,1.77,1.23,2.18,412,">50,000",27,1,0,0,3,,
"birthday gift for 10 year old girl",184,"1,839",-5,1.26,0.99,1.6,656,">10,000",26,1,0,0,0,,
"birthday gift for 4 year old girl",307,"1,839",-17,1.54,1.2,1.88,569,">6,000",27,1,0,0,1,,
"young adult gifts",61,"1,839",37,0.87,0.53,1.15,653,">30,000",26,1,0,0,0,,
"good luck gifts",46,"1,839",1,0.99,0.74,1.27,726,">40,000",27,1,0,0,3,,
"christmas gift for grandma",18,"1,839",149,1.32,0.9,1.67,333,">100,000",27,1,0,0,1,,
"girls gift",9,"1,839",10,1.28,1.11,1.76,817,">200,000",26,1,0,0,0,,
"grandma gifts for christmas",18,"1,839",629,1.53,1.03,1.74,239,">100,000",27,1,0,0,1,,
"mens anniversary gift for husband",46,"1,839",-18,1.43,1.16,1.73,600,">40,000",27,1,0,0,1,,
"best gifts",18,"1,841",66,1.22,0.79,1.26,489,">100,000",26,1,0,0,0,,
"sister birthday gifts from sister",26,"1,841",-10,1.24,0.81,1.54,624,">70,000",28,1,0,0,5,,
"college essentials for girls",368,"1,841",-2,0.7,0.5,0.87,787,">5,000",26,1,0,0,0,,
"harry potter gifts for girls",614,"1,841",6,0.88,0.65,0.98,538,">3,000",26,0,1,0,0,,
"christmas gift for teen girls",37,"1,841",102,0.85,0.65,1.05,330,">50,000",26,1,0,0,0,,
"sleep socks for women",921,"1,841",32,0.92,0.69,1.21,717,">2,000",26,1,0,0,0,,
"gifts for 5 year old",184,"1,841",17,1.35,1.06,1.79,661,">10,000",27,1,0,0,1,,
"$10 gifts",18,"1,841",104,1.04,0.75,1.09,402,">100,000",26,1,0,0,0,,
"gofts for mom",18,"1,841",56,1.26,0.84,1.54,328,">100,000",26,1,0,0,0,,
"girls gifts age 8-10",61,"1,841",32,1.34,1.1,1.59,429,">30,000",26,1,0,0,0,,
"lego flowers for kids 8-12","2,391","1,841",73,0.82,0.56,1.03,337,770,26,1,0,0,0,,
"top gifts for women 2024",184,"1,841",76,1.15,0.87,1.43,429,">10,000",26,1,0,0,0,,
"3 year old top gifts girl",0,"1,841","n/a",,,,24,0,26,0,1,0,0,,
"father gifts",18,"1,846",37,1.41,1.03,1.76,506,">100,000",27,1,0,0,1,,
"popcorn gift",264,"1,846",26,0.9,0.54,1.31,458,">7,000",28,1,0,0,4,,
"top gifts for 9 year old girls","1,846","1,846",68,1.22,0.95,1.55,607,">1,000",26,1,0,0,0,,
"husband gifts for christmas",31,"1,846",224,1.24,0.94,1.65,360,">60,000",27,1,0,0,2,,
"best postpartum gifts for mom",923,"1,846",-11,1.16,0.71,1.59,433,">2,000",26,1,0,0,0,,
"birthday gift for sister",19,"1,944",-9,1.16,0.84,1.63,716,">100,000",27,1,0,0,1,,
"gift certificate",972,"1,944",8,1.19,0.71,1.3,503,">2,000",30,1,0,0,10,,
"fuzzy socks for women bulk",690,"2,071",174,0.8,0.62,1.01,478,">3,000",27,1,0,0,0,,
"snacks variety pack for kids",414,"2,071",-15,1.11,0.76,1.53,553,">5,000",27,1,0,0,0,,
"gifts for 13 year old girls",690,"2,071",17,1.06,0.77,1.23,614,">3,000",28,1,0,0,3,,
"gifts for grandmas",23,"2,071",114,1.21,0.95,1.46,402,">90,000",27,1,0,0,0,,
"christmas gifts for parents",30,"2,071",152,1.14,0.84,1.33,541,">70,000",27,1,0,0,2,,
"thanksgiving gifts for teachers",52,"2,071",351,1.24,0.76,1.48,253,">40,000",27,1,0,0,0,,
"baby shower prizes for game winners adults","5,493","2,071",-30,0.73,0.48,1.05,639,377,27,1,0,0,0,,
"bride gift",30,"2,073",-15,1.25,0.94,1.42,466,">70,000",27,1,0,0,2,,
"birthday gifts for 7 year old girls",415,"2,073",-22,1.38,1.07,1.66,546,">5,000",27,1,0,0,1,,
"unique gifts for cooks",104,"2,073",28,1.19,0.91,1.5,666,">20,000",27,1,0,0,1,,
"toddler birthday gift",23,"2,073",-17,1.07,0.81,1.28,641,">90,000",27,1,0,0,0,,
"gifts for girls 5-7",21,"2,073",-9,1.2,0.96,1.57,602,">100,000",27,1,0,0,0,,
"pampering gift for women",415,"2,073",2,1.24,0.72,1.42,676,">5,000",27,1,0,0,0,,
"gifts for gardeners",261,"2,085",58,1.11,0.9,1.32,474,">8,000",27,1,0,0,2,,
"birthday gift for wife",21,"2,085",-12,1.97,1.32,2.5,523,">100,000",27,1,1,0,0,,
"father birthday gifts",21,"2,085",-24,1.31,0.93,1.67,539,">100,000",27,1,0,0,0,,
"gifts for mothers",21,"2,085",43,1.42,1,1.85,507,">100,000",27,1,0,0,1,,
"spa gift set",232,"2,085",15,0.9,0.64,1.17,656,">9,000",28,1,0,0,4,,
"gift boxes for women",21,"2,085",8,0.73,0.55,1.01,716,">100,000",27,1,0,0,0,,
"gifts for employees from boss",521,"2,085",310,1.09,0.91,1.29,401,">4,000",27,1,0,0,1,,
"gifts for dad who have everything",521,"2,085",6,1.59,1,2.06,521,">4,000",27,1,0,0,0,,
"cute gifts for girlfriends",23,"2,085",3,1.02,0.68,1.42,663,">90,000",27,1,0,0,0,,
"top 10 birthday gifts for her",232,"2,085",-39,1.26,0.9,1.57,614,">9,000",27,1,0,0,0,,
"cool gifts for 10-year-old girls",348,"2,085",40,1.38,1.07,1.73,614,">6,000",27,1,0,0,0,,
"girl gifts age 4-5",35,"2,085",14,1.31,1.02,1.6,660,">60,000",27,1,0,0,0,,
"best gifts for 9 year old girls 2024","3,273","2,085",120,1.26,0.99,1.46,297,">637",27,0,1,0,0,,
"christmas presents for girls",21,"2,147",81,1.17,0.89,1.38,566,">100,000",27,1,0,0,0,,
"handmade gifts",21,"2,147",67,1.02,0.77,1.34,543,">100,000",27,1,0,0,1,,
"outdoor decor for patio",21,"2,147",-34,0.86,0.65,1.19,778,">100,000",27,1,0,0,0,,
"cool gadgets for women",537,"2,147",24,0.75,0.6,1,754,">4,000",27,1,0,0,0,,
"presents for teen girls",107,"2,147",59,0.87,0.74,1.11,610,">20,000",27,1,0,0,0,,
"cheer up gifts for women",215,"2,147",-2,1.08,0.81,1.35,634,">10,000",28,1,0,0,5,,
"girly gifts for women",215,"2,147",104,0.93,0.71,1.2,590,">10,000",27,1,0,0,0,,
"spa set for women gift",537,"2,147",27,0.9,0.76,1.25,609,">4,000",27,1,0,0,0,,
"stocking stuffers for her",215,"2,147",500,1.06,0.86,1.36,298,">10,000",27,1,0,0,1,,
"girls birthday gifts age 6-7",107,"2,147",-23,1.4,1.04,1.7,600,">20,000",27,1,0,0,0,,
"toys for 10+ year old girls",107,"2,147",11,1.27,0.95,1.48,658,">20,000",27,1,0,0,0,,
"cheese boards charcuterie boards gift set","3,715","2,147",14,1.21,0.88,1.68,554,">578",27,1,0,0,0,,
"kids christmas gifts girls ages 8-12",215,"2,147",214,1.23,0.97,1.55,358,">10,000",27,1,0,0,0,,
"teacher supplies for classroom",75,"2,243",-20,0.69,0.52,0.78,791,">30,000",27,1,0,0,1,,
"unusual gifts",280,"2,243",53,0.84,0.6,1.41,598,">8,000",27,1,0,0,0,,
"gifts for girls 8-10",32,"2,243",98,1.37,1.16,1.71,428,">70,000",27,1,0,0,0,,
"friends gifts",11,"2,245",63,1.24,0.82,1.6,501,">200,000",27,1,0,0,1,,
"best gifts for 4 year old girl",225,"2,245",3,1.46,1.1,1.85,686,">10,000",27,1,0,0,0,,
"teenager christmas gifts",112,"2,245",182,0.9,0.69,1.18,501,">20,000",27,1,0,0,0,,
"top gifts for 11 year old girls","2,245","2,245",93,1.16,0.94,1.45,438,">1,000",27,1,0,0,0,,
"mother christmas gifts",23,"2,279",155,1.42,1.05,1.83,460,">100,000",27,1,0,0,0,,
"gender neutral gifts for adults","2,752","2,279",135,0.85,0.67,1.04,581,">828",27,1,0,0,0,,
"christmas themed gifts",23,"2,279",133,0.71,0.51,0.83,622,">100,000",27,1,0,0,0,,
"crazy unique gifts",326,"2,279",299,0.84,0.67,1.04,298,">7,000",27,1,0,0,0,,
"birthday candle for women",380,"2,279",39,1.34,0.96,1.68,620,">6,000",28,1,0,0,3,,
"cool gifts for college guys","1,140","2,279",21,1.07,0.7,1.25,813,">2,000",27,1,0,0,0,,
"female birthday gifts for women",23,"2,279",10,1.57,1.03,2.09,710,">100,000",27,1,0,0,0,,
"gift for woman",11,"2,282",11,1.25,0.85,1.66,673,">200,000",27,1,0,0,0,,
"popular gifts for 10 year old girls","2,282","2,282",-13,1.29,0.97,1.44,653,">1,000",27,1,0,0,0,,
"christmas gifts women",23,"2,282",178,1.05,0.74,1.44,540,">100,000",27,1,0,0,0,,
"cute christmas gifts for boyfriend",228,"2,282",171,0.87,0.7,1.17,48,">10,000",27,1,0,0,0,,
"50 dollar white elephant gifts","4,686","2,282",193,0.9,0.75,1.25,299,">487",27,1,0,0,0,,
"food & beverage gifts","2,842","2,282",33,0.84,0.56,1.14,705,">803",27,1,0,0,0,,
"top gifts for 2024",228,"2,282",-27,0.82,0.76,1.06,375,">10,000",27,1,0,0,0,,
"home decor gifts for women",23,"2,284",205,0.84,0.71,1.21,424,">100,000",27,1,0,0,0,,
"coffee gifts for women",25,"2,284",28,0.96,0.7,1.31,664,">90,000",27,1,0,0,0,,
"girlfriend gifts for women",23,"2,284",44,1.57,1.07,2.09,746,">100,000",27,1,0,0,0,,
"girls christmas gifts age 10-12",254,"2,284",116,1.27,0.94,1.55,340,">9,000",27,1,0,0,0,,
"top christmas gifts 2024 for teens","1,142","2,284",146,0.91,0.68,1.18,442,">2,000",27,1,0,0,0,,
"cool gifts for adult sister",571,"2,284",-35,1.17,0.85,1.56,380,">4,000",27,1,1,0,0,,
"college care package for guys","7,495","2,286",-46,0.75,0.51,1.01,582,305,27,1,0,0,1,,
"hair stuff for girls",254,"2,286",6,0.86,0.7,1.15,705,">9,000",27,1,0,0,0,,
"kid christmas gifts",23,"2,286",153,1.17,0.86,1.47,522,">100,000",27,1,0,0,0,,
"wedding anniversary gifts for wife",29,"2,286",-30,1.97,1.34,2.6,499,">80,000",27,1,0,0,1,,
"christmas gift for wife",23,"2,286",258,1.46,1.11,1.76,268,">100,000",27,1,0,0,0,,
"little girl christmas gifts",23,"2,286",156,1.27,1.02,1.57,481,">100,000",27,1,0,0,0,,
"skin care gift set",257,"2,316",63,1.55,1.19,2.13,540,">9,000",28,1,0,0,2,,
"birthday gift for 5 year old girl",386,"2,316",-13,1.44,1.19,1.84,565,">6,000",27,1,0,0,0,,
"gift for mother in law",116,"2,316",21,1.2,0.9,1.58,551,">20,000",27,1,0,0,1,,
"teachers gifts",23,"2,316",12,0.93,0.68,1.16,601,">100,000",27,1,0,0,0,,
"gifts for travelers women",232,"2,316",22,0.8,0.64,1.01,752,">10,000",27,1,0,0,1,,
"cute fuzzy socks for women","2,316","2,316",85,0.88,0.66,1.15,519,">1,000",27,1,0,0,0,,
"birthday gifts for 8 year old girl",386,"2,316",-13,1.3,1.09,1.72,649,">6,000",27,1,0,0,0,,
"thanksgiving gifts for family",23,"2,316",247,0.73,0.57,0.91,383,">100,000",27,1,0,0,1,,
"gifts for girls 10-12",46,"2,316",92,1.28,1.02,1.53,324,">50,000",27,1,0,0,0,,
"perfect housewarming gifts",23,"2,316",70,1.14,0.89,1.59,594,">100,000",27,1,0,0,0,,
"mothers day gifts",23,"2,318",3,1.43,0.78,1.88,495,">100,000",29,1,0,0,6,,
"girl birthday gift",23,"2,318",-10,1.33,1.05,1.56,588,">100,000",27,1,0,0,1,,
"cute mugs for women",232,"2,318",42,0.75,0.54,0.85,863,">10,000",28,1,0,0,3,,
"top gifts for 4 year old girls",580,"2,318",-1,1.43,1.1,1.79,725,">4,000",27,1,0,0,0,,
"stupid gifts",580,"2,318",66,0.69,0.52,0.89,616,">4,000",27,1,0,0,0,,
"spa kit for women gift set","2,318","2,318",0,1.01,0.84,1.22,631,">1,000",27,1,0,0,0,,
"christmas gifts for grandparents",116,"2,318",178,1.16,0.91,1.44,445,">20,000",27,1,0,0,0,,
"comfort gifts for women",23,"2,318",23,1.23,0.91,1.52,742,">100,000",27,1,0,0,0,,
"woman christmas gifts",12,"2,318",169,1.06,0.79,1.35,379,">200,000",27,1,0,0,0,,
"self care for women",77,"2,318",52,1.32,0.99,1.56,830,">30,000",27,1,0,0,0,,
"gifts for nurses female",46,"2,318",31,1,0.72,1.3,701,">50,000",27,1,0,0,0,,
"cute christmas gifts",23,"2,318",197,0.93,0.67,1.1,530,">100,000",27,1,0,0,0,,
"photo gifts",23,"2,319",28,1.7,1.11,2.37,562,">100,000",27,0,1,0,0,,
"warm hoodies for women",232,"2,319",84,1.08,0.8,1.23,873,">10,000",27,1,0,0,0,,
"5 dollar gifts",232,"2,319",127,0.98,0.66,1.24,487,">10,000",27,1,0,0,0,,
"hooded blanket for women","2,319","2,319",634,0.81,0.7,1.05,394,">1,000",27,1,0,0,0,,
"womens gift set",23,"2,319",40,0.86,0.69,1.22,653,">100,000",27,1,0,0,0,,
"girls christmas gifts age 6-8",116,"2,319",107,1.26,1.03,1.6,489,">20,000",27,1,0,0,0,,
"housewarming gift",24,"2,429",-2,1.17,0.9,1.46,637,">100,000",33,1,0,0,18,,
"unisex gifts",24,"2,429",146,0.96,0.67,1.21,476,">100,000",27,1,0,0,0,,
"coffee gift",24,"2,429",33,0.95,0.7,1.27,619,">100,000",30,1,0,0,8,,
"holiday gift sets",24,"2,429",277,1.1,0.6,1.52,382,">100,000",27,1,0,0,1,,
"electronics for kids",27,"2,429",22,1.03,0.66,1.15,818,">90,000",27,1,0,0,1,,
"christmas gifts kids",24,"2,429",98,1.22,0.94,1.49,534,">100,000",27,1,0,0,0,,
"four year old girl gifts",121,"2,429",7,1.42,1.13,1.82,714,">20,000",27,1,0,0,0,,
"mother in law birthday gifts",243,"2,429",-27,1.26,0.84,1.64,654,">10,000",28,1,0,0,4,,
"vacation essentials for women",121,"2,429",26,0.78,0.58,0.93,"1,001",">20,000",27,1,0,0,0,,
"alcohol gifts",121,"2,429",41,0.75,0.55,1.41,564,">20,000",27,1,0,0,0,,
"christmas gifts for toddler girls",30,"2,429",117,1.25,1.03,1.5,495,">80,000",27,1,0,0,0,,
"grandparents christmas gifts",121,"2,429",338,1.16,0.91,1.39,268,">20,000",27,1,0,0,1,,
"gifts for gf",304,"2,429",26,1.3,0.91,1.94,751,">8,000",27,1,0,0,0,,
"fun christmas gifts",24,"2,429",165,0.92,0.72,1.14,532,">100,000",27,1,0,0,0,,
"fuzzy socks for women christmas","1,215","2,429",300,0.78,0.61,1.04,310,">2,000",27,1,0,0,0,,
"christmas gifts for adults",24,"2,429",133,0.85,0.76,1.21,550,">100,000",27,1,0,0,0,,
"cool unusual gifts",810,"2,429",21,0.87,0.64,0.97,"1,063",">3,000",27,1,0,0,0,,
"gifts for operation christmas child","1,215","2,429",182,0.87,0.68,1.06,458,">2,000",27,0,1,0,0,,
"best presents for 8 year old girls","1,215","2,429",58,1.36,1.11,1.73,466,">2,000",27,1,0,0,0,,
"christmas gifts for kids 8-12 girls",121,"2,429",121,1.12,0.91,1.44,509,">20,000",27,1,0,0,0,,
"garden statues for outside",486,"2,429",-11,0.76,0.59,1.02,667,">5,000",27,1,0,0,0,,
"cool gift for plant lovers",810,"2,429",105,0.78,0.59,0.98,297,">3,000",27,1,0,0,0,,
"unusual gifts for women",608,"2,431",31,1.08,0.75,1.27,717,">4,000",27,1,0,0,0,,
"gift for new mom",41,"2,431",8,1.21,0.93,1.5,601,">60,000",28,1,0,0,2,,
"unique gifts for kids",24,"2,431",144,0.86,0.72,1.27,527,">100,000",28,1,0,0,2,,
"gifts for employees",81,"2,431",44,0.89,0.69,1.19,630,">30,000",28,1,0,0,4,,
"office gifts for women",24,"2,431",21,1.03,0.67,1.15,566,">100,000",27,1,0,0,0,,
"friend gift",24,"2,431",14,1.18,0.84,1.54,744,">100,000",28,1,0,0,2,,
"beauty gifts",24,"2,431",75,1.04,0.73,1.29,574,">100,000",27,1,0,0,0,,
"body care for women",81,"2,431",20,1.27,0.77,1.73,774,">30,000",27,1,0,0,0,,
"gift for friend woman",24,"2,431",3,1.17,0.79,1.59,612,">100,000",27,1,0,0,0,,
"relaxation gifts",81,"2,431",22,1.27,0.97,1.63,742,">30,000",28,1,0,0,4,,
"fun gifts for adults",24,"2,431",97,1.02,0.74,1.25,511,">100,000",27,1,0,0,0,,
"birthday gifts for 6 year old girls",347,"2,431",-21,1.32,1,1.6,652,">7,000",27,1,0,0,0,,
"turtle gifts for women",243,"2,431",23,1.11,0.7,1.21,539,">10,000",31,1,0,0,11,,
"christmas gifts for toddlers",24,"2,431",63,1.09,0.88,1.42,617,">100,000",27,1,0,0,1,,
"things for women",24,"2,431",28,0.89,0.64,1.13,537,">100,000",27,1,0,0,0,,
"christmas gifts for employees",243,"2,431",208,0.85,0.74,1.21,415,">10,000",27,1,0,0,0,,
"gifts for women in their 20s","3,840","2,431",122,1.01,0.78,1.43,593,">633",27,1,0,0,0,,
"best presents for 6 year old girls","1,216","2,431",12,1.38,1.17,1.7,585,">2,000",27,1,0,0,0,,
"christmas gifts for girls 6-8",81,"2,431",129,1.33,1.08,1.51,482,">30,000",27,1,0,0,0,,
"flowers for delivery prime today","3,639","2,431",-29,1.47,0.95,1.57,517,">668",27,1,0,0,0,,
"christmas gifts for kids 8-12",81,"2,431",150,1.1,0.83,1.51,546,">30,000",27,1,0,0,0,,
"friendship gifts for women friends",61,"2,431",14,1.1,0.8,1.33,628,">40,000",29,1,0,0,7,,
"shower bombs for women aromatherapy","3,250","2,431",74,1.91,1.38,2.38,351,">748",27,1,0,0,0,,
"best trendy gifts",24,"2,431",292,0.81,0.78,1.06,387,">100,000",27,1,0,0,0,,
"gifts for teenagers",81,"2,433",63,1.18,0.81,1.29,513,">30,000",27,1,0,0,1,,
"mothers birthday gifts",24,"2,433",-19,1.33,0.94,1.81,465,">100,000",27,1,0,0,1,,
"gifts for travelers",243,"2,433",54,1,0.76,1.21,631,">10,000",28,1,0,0,3,,
"couples gift",27,"2,433",46,1.25,0.92,1.51,660,">90,000",29,1,0,0,7,,
"wellness gifts",12,"2,433",27,1.18,0.77,1.4,745,">200,000",27,1,0,0,1,,
"inspirational gifts",24,"2,433",20,0.87,0.77,1.29,605,">100,000",31,1,0,0,11,,
"teen girls gifts",24,"2,433",42,0.92,0.73,1.16,553,">100,000",27,1,0,0,0,,
"silly gifts",270,"2,433",30,0.87,0.59,0.93,724,">9,000",27,1,0,0,0,,
"care packages for college students","3,778","2,433",-44,0.8,0.5,0.94,677,644,29,1,0,0,5,,
"cool christmas gifts for kids",61,"2,433",146,1.25,0.96,1.51,548,">40,000",27,1,0,0,0,,
"birthday gifts for 5 year old girls",348,"2,433",-17,1.55,1.29,1.99,547,">7,000",27,1,0,0,0,,
"christmas gifts for mother in law",243,"2,433",182,1.2,0.81,1.65,389,">10,000",28,1,0,0,3,,
"encouragement gifts for women",61,"2,433",3,0.96,0.67,1.24,604,">40,000",29,1,0,0,5,,
"oversized hoodie for women",41,"2,433",24,0.77,0.56,0.88,900,">60,000",27,1,0,0,0,,
"fall gifts for women",24,"2,433",-39,1.08,0.83,1.43,770,">100,000",28,1,0,0,3,,
"lotion gift set for women","1,217","2,433",36,1.02,0.69,1.29,643,">2,000",27,1,0,0,0,,
"gifts for family",24,"2,433",113,1.02,0.79,1.33,604,">100,000",27,1,0,0,1,,
"history books for adults",24,"2,433",48,0.88,0.72,1.36,412,">100,000",27,1,0,0,0,,
"baby shower gifts for guest",243,"2,433",-21,0.63,0.38,0.9,784,">10,000",28,1,0,0,3,,
"christmas gifts for 12 year old girls",608,"2,433",133,1.21,0.88,1.53,455,">4,000",27,1,0,0,0,,
"pre teen gifts",608,"2,433",60,0.87,0.7,1.21,600,">4,000",27,1,0,0,0,,
"cool girlfriend birthday gifts",81,"2,433",41,1.41,1.02,2.02,561,">30,000",27,1,0,0,0,,
"girls gifts age 5-7",61,"2,433",7,1.37,1.12,1.75,590,">40,000",27,1,0,0,0,,
"teen gifts for girls ages 14-16 trendy","2,433","2,433",50,0.99,0.6,1.35,583,">1,000",27,1,0,0,0,,
"bridal showers gift",35,"2,433",-8,1.09,0.82,1.45,646,">70,000",27,1,0,0,0,,
"10-year-old girls gifts",122,"2,433",213,1.3,1.02,1.6,320,">20,000",27,1,0,0,0,,
"popular christmas gifts 2024","2,433","2,433",269,0.85,0.7,1.06,308,">1,000",27,1,0,0,0,,
"valentines day gifts",24,"2,434",23,1.17,0.77,1.52,621,">100,000",28,1,0,0,4,,
"birthday presents for women",24,"2,434",-13,1.45,1.03,2.05,633,">100,000",27,1,0,0,0,,
"anniversary gifts for couple",41,"2,434",-10,1.11,0.82,1.41,532,">60,000",27,1,0,0,0,,
"adult gifts",24,"2,434",52,0.85,0.56,1.23,657,">100,000",27,1,0,0,0,,
"gifts for new moms",41,"2,434",34,1.13,0.83,1.44,692,">60,000",27,1,0,0,1,,
"christmas gifts teen girls",49,"2,434",163,1.05,0.87,1.18,352,">50,000",27,1,0,0,0,,
"women gifts unique",24,"2,434",24,1.29,0.81,1.5,751,">100,000",27,1,0,0,0,,
"practical gifts for women",30,"2,434",53,1.04,0.58,1.35,754,">80,000",27,1,0,0,0,,
"unusual christmas gifts",811,"2,434",247,1.19,0.8,1.26,529,">3,000",27,1,0,0,1,,
"christmas gift for husband",41,"2,434",190,1.22,0.98,1.6,433,">60,000",27,1,0,0,0,,
"teenage girl christmas gifts",348,"2,434",177,0.99,0.73,1.29,504,">7,000",27,1,0,0,0,,
"womens gift",24,"2,434",15,1.32,0.84,1.69,690,">100,000",27,1,0,0,0,,
"christmas gifts for college girls",406,"2,434",168,1.03,0.81,1.22,583,">6,000",27,1,0,0,0,,
"gifts for 7+ year old girls",81,"2,434",16,1.4,1.15,1.72,486,">30,000",27,1,0,0,0,,
"12 year old girl birthday gifts",270,"2,434",-37,1.1,0.83,1.4,487,">9,000",27,1,0,0,0,,
"$5 gifts",26,"2,555",72,0.84,0.69,1.15,363,">100,000",27,1,0,0,0,,
"presents for dad",32,"2,557",45,1.42,1.01,1.59,448,">80,000",28,1,0,0,1,,
"bourbon gifts",321,"2,567",56,1.16,0.89,1.43,344,">8,000",30,1,0,0,7,,
"toys for 5 year old girl",324,"2,590",3,1.32,1.01,1.66,609,">8,000",27,1,0,0,0,,
"top christmas gifts",27,"2,686",259,1.01,0.8,1.28,566,">100,000",27,1,0,0,0,,
"christmas presents for dad",38,"2,686",141,1.41,1.03,1.48,390,">70,000",27,1,0,0,0,,
