"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"spa gift sets for teens",281,233,7,,,,136,">828",8,1,0,0,0,,
"fun mothers day gifts",5,233,-1,1.72,1.26,2.28,266,">50,000",8,1,0,0,0,,
"valentines gift set for him",47,233,-13,1.21,0.8,1.47,231,">5,000",8,1,0,0,0,,
"valentine day gifts for boys",1,233,21,0.75,0.61,1.09,264,">200,000",8,1,0,0,0,,
"hygge gift box","1,564",233,14,0.84,0.61,1,211,149,8,1,0,0,3,,
"white elelphant gifts",23,233,24,,,,213,">10,000",8,1,0,0,0,,
"gift ard",23,233,7,0.55,0.45,0.74,224,">10,000",8,1,0,0,0,,
"mens funny birthday gifts",3,233,-6,,,,273,">90,000",8,1,0,0,0,,
"overnight delivery gifts","38,833",233,-11,1.36,1.07,1.83,307,6,8,1,0,0,0,,
"unique fun gifts",2,233,4,,,,305,">100,000",8,1,0,0,0,,
"apple gifts",3,233,-31,1.05,0.92,1.31,358,">70,000",8,1,0,0,0,,
"gift box for her",3,233,149,1.13,0.9,1.44,173,">80,000",8,1,0,0,1,,
"chritsmas gifts",2,233,5,,,,294,">100,000",8,1,0,0,0,,
"promotion gifts",23,233,-13,0.86,0.58,1.07,382,">10,000",8,1,0,0,11,,
"soothing gifts for women",23,233,15,1.21,0.89,1.42,256,">10,000",8,1,0,0,0,,
"dorm gifts",4,233,-5,1.06,0.76,1.31,294,">60,000",8,1,0,0,1,,
"just because gifts",4,233,4,1.08,0.79,1.35,383,">60,000",8,1,0,0,1,,
"valentines day gifts sets",2,233,72,0.94,0.68,1.08,222,">100,000",8,1,0,0,0,,
"gifts birthday",2,233,-18,,,,285,">100,000",8,1,0,0,0,,
"women mothers day gift",2,232,58,1.48,1.16,1.95,180,">100,000",8,1,0,0,0,,
"valentine's day gifts for family",1,232,28,0.74,0.58,0.92,177,">200,000",8,1,0,0,0,,
"new boss gifts for women",29,232,170,,,,205,">8,000",8,1,0,0,0,,
"valentines day gifts for guys",33,232,-2,1.35,1.02,1.64,250,">7,000",8,1,0,0,0,,
"indoor plant gifts",12,232,42,0.91,0.69,1.21,204,">20,000",8,1,0,0,0,,
"gifts for gradma",12,232,-3,,,,203,">20,000",8,0,1,0,0,,
"500 gifts",29,232,112,,,,115,">8,000",8,1,0,0,0,,
"google play gift code","9,667",232,63,0.8,0.71,1.37,3,24,8,1,0,0,4,,
"1 year wedding anniversary gifts for her",232,232,26,,,,267,">1,000",8,0,1,0,0,,
"worst white elephant gift ever","1,398",232,-3,,,,213,166,8,0,1,0,1,,
"gift mothers day",2,232,-14,1.44,1.17,1.91,243,">100,000",8,1,0,0,0,,
"womens gifts 10 dollars",5,231,109,,,,101,">50,000",8,1,0,0,0,,
"mother's day gifts for friend",2,231,2,1.24,1.12,1.66,233,">100,000",8,1,0,0,0,,
"valentine gift for college daughter",638,231,17,0.8,0.64,1.03,277,362,8,1,0,0,0,,
"engament gifts",5,231,36,,,,220,">50,000",8,1,0,0,0,,
"funny gift for girlfriend",1,231,8,,,,0,">200,000",8,1,0,0,1,,
"gifts for a christian woman",5,231,1,,,,309,">50,000",8,1,0,0,0,,
"cups for gifts",2,231,36,,,,348,">100,000",8,1,0,0,0,,
"gifts for boyfriend funny",8,231,12,,,,233,">30,000",8,1,0,0,1,,
"a gift for women birthday",1,230,"n/a",,,,169,">200,000",8,1,0,0,0,,
"under 10 dollar gifts",29,230,-14,,,,245,">8,000",8,1,0,0,0,,
"cool teachers gifts",8,230,2,1.27,0.98,1.56,352,">30,000",8,1,0,0,0,,
"back to school gift box",23,230,-12,0.83,0.58,0.95,230,">10,000",8,1,0,0,5,,
"unique+mother+gifts",26,230,64,,,,164,">9,000",8,1,0,0,0,,
"valentine’s gifts",2,230,16,1.21,0.87,1.5,275,">100,000",8,1,0,0,0,,
"mother's day gifts for friends",2,230,11,1.2,0.99,1.36,224,">100,000",8,1,0,0,0,,
"hallween gifts for kids",2,230,-27,,,,221,">100,000",8,1,0,0,0,,
"valentines day gifts for teena",1,230,34,,,,150,">200,000",8,1,0,0,0,,
"valentines gift for a friend",23,230,-8,,,,192,">10,000",8,1,0,0,0,,
"boxed gift set",2,230,55,,,,171,">100,000",8,1,0,0,0,,
"gifts for under 20",6,230,8,,,,206,">40,000",8,1,0,0,0,,
"adult mothers day gift",25,229,10,,,,232,">9,000",8,1,0,0,0,,
"mothers day gifts for mom packages",11,229,2,,,,124,">20,000",8,1,0,0,0,,
"mothers day gifts for mom spa kit",417,229,104,,,,104,549,8,1,0,0,0,,
"mothers day gifts for mom mugs",23,229,19,,,,160,">10,000",8,1,0,0,0,,
"mothers day gifts for mom plants",46,229,19,0.92,0.66,1.23,249,">5,000",8,1,0,0,0,,
"gift sets for her christmas",6,229,26,,,,205,">40,000",8,1,0,0,0,,
"white gift",29,229,48,,,,207,">8,000",8,1,0,0,0,,
"gift for beother",2,229,-6,,,,300,">100,000",8,1,0,0,0,,
"burts bees gift set for 9.99","2,290",229,-2,,,,100,100,8,1,0,0,0,,
"self care gifts for women christmas",57,229,-6,1.15,0.84,1.37,328,">4,000",8,1,0,0,1,,
"easter gifts for coworkers",38,229,-1,0.71,0.45,0.97,268,">6,000",8,1,0,0,0,,
"gifts. for women",3,229,22,1.31,0.99,1.59,319,">90,000",8,1,0,0,0,,
"fast shipping mothers day gifts",229,229,10,1.19,1,1.55,327,">1,000",8,1,0,0,0,,
"10 gifts for women under 10",2,229,8,,,,36,">100,000",8,1,0,0,0,,
"forgive me gifts for her",836,229,-3,,,,239,">274",8,0,1,0,4,,
"atlanta braves gifts for kids",229,229,9,,,,259,">1,000",8,0,1,0,0,,
"gifts for women friend",2,229,58,1.12,0.81,1.56,271,">100,000",8,1,0,0,1,,
"valentines gift same day delivery",871,229,-1,1.19,0.81,1.33,237,">263",8,1,0,0,0,,
"valentine gift for teen girl",2,229,6,0.91,0.64,1.32,223,">100,000",8,1,0,0,0,,
"xmas gifts for grandparents",76,229,11,,,,408,">3,000",8,1,0,0,0,,
"cute gifts for bride",11,229,-40,1.21,0.92,1.42,426,">20,000",8,1,0,0,0,,
"gifts for mothers day",23,229,-35,1.54,1.14,2.14,270,">10,000",8,1,0,0,0,,
"funny gifts for college students",46,229,-18,0.81,0.65,0.94,365,">5,000",8,1,0,0,0,,
"funny gift for friend woman",2,229,19,,,,188,">100,000",8,1,0,0,0,,
"gifts for a college student",23,229,-27,,,,330,">10,000",8,1,0,0,0,,
"funny manager gifts",46,229,16,0.76,0.59,0.98,243,">5,000",8,1,0,0,2,,
"fiance gift",33,229,-6,1.18,0.84,1.81,280,">7,000",8,1,0,0,0,,
"college bound gifts",115,229,-6,1.04,0.92,1.34,321,">2,000",8,1,0,0,0,,
"gifts for badass women",76,229,0,,,,0,">3,000",8,1,0,0,0,,
"cotton gift",1,229,0,,,,345,">200,000",8,1,0,0,2,,
"easter gifts for women",3,229,10,0.88,0.7,1.31,317,">70,000",8,1,0,0,3,,
"birthday gifts sets for women",8,229,240,,,,267,">30,000",8,1,0,0,0,,
"best gifts for traveling women",11,228,-26,,,,182,">20,000",8,1,0,0,0,,
"happy mother's day gifts for friends",323,228,-14,,,,245,706,8,1,0,0,0,,
"easter teen gift",6,228,27,,,,121,">40,000",8,1,0,0,0,,
"family valentine gift",33,228,25,,,,242,">7,000",8,1,0,0,0,,
"unique gifts for female coworkers",29,228,-36,1.43,1.08,1.73,345,">8,000",8,1,0,0,0,,
"kids gifts boys ages 5-7 under 10 dollars",46,228,-3,,,,306,">5,000",8,0,1,0,0,,
"gifts for garden lovers women",2,228,-10,,,,206,">100,000",8,1,0,0,0,,
"college gifts for girls dorm",57,228,1,,,,254,">4,000",8,1,0,0,0,,
"psychologist gifts for women",114,228,54,0.89,0.66,1.09,266,">2,000",8,1,0,0,8,,
"easter gift for adult",33,228,-37,1.39,0.88,1.94,178,">7,000",8,1,0,0,0,,
"gifts for the surfer",57,228,44,,,,128,">4,000",8,0,1,0,0,,
"valentines day gift for teen girl",2,228,-7,0.96,0.77,1.44,245,">100,000",8,1,0,0,0,,
"weird but useful gifts",342,228,-19,0.92,0.69,1.17,264,666,8,1,0,0,0,,
"personalized gifts for mother",3,228,11,,,,235,">80,000",8,1,0,0,0,,
"gift basker",693,228,19,,,,204,329,8,1,0,0,0,,
"gifts for depressed women",307,228,121,,,,210,">743",8,1,0,0,0,,
"gifts below 20 dollars",1,228,38,,,,255,">200,000",8,1,0,0,0,,
"gift couple",2,228,20,,,,191,">100,000",8,1,0,0,0,,
"useful gift for women",38,228,13,,,,273,">6,000",8,1,0,0,0,,
"christmas gifts under 30",25,228,-3,,,,184,">9,000",8,1,0,0,0,,
"gifts college",2,228,34,1.05,0.84,1.36,321,">100,000",8,1,0,0,0,,
"funny gifts for friend",4,228,3,,,,308,">60,000",8,1,0,0,0,,
"mpthers day gifts",2,227,27,,,,153,">100,000",8,1,0,0,0,,
"lady's christmas gifts",25,227,-15,,,,324,">9,000",8,1,0,0,0,,
"gifts young adult male",38,227,156,,,,92,">6,000",8,1,0,0,0,,
"cool gifts for nerdy guys",307,227,-25,1.12,0.82,1.39,365,">740",8,1,0,0,0,,
"cancer treatment gifts for women",114,227,-22,,,,377,">2,000",8,0,1,0,0,,
"free gifts on your birthday",23,227,67,,,,60,">10,000",8,1,0,0,0,,
"mothers day bundle gifts for mom",227,227,63,1.24,0.96,1.55,158,">1,000",8,1,0,0,0,,
"cool patio gifts",23,227,-12,1.04,0.86,1.19,327,">10,000",8,1,0,0,0,,
"gifts for restaurant workers",227,227,-9,,,,303,">1,000",8,1,0,0,0,,
"valentines gag gift",45,227,-7,0.8,0.6,1.02,312,">5,000",8,1,0,0,0,,
"gifts for women'",1,227,32,,,,198,">200,000",8,1,0,0,0,,
"womens day gifts",2,227,16,1.01,0.76,1.47,328,">100,000",8,1,0,0,0,,
"bosses day funny gifts",32,227,670,,,,141,">7,000",8,1,0,0,0,,
"valentine day gifts for women",3,227,-24,1.46,1.1,2.05,310,">80,000",8,1,0,0,0,,
"plus gift",1,227,6,,,,274,">200,000",8,1,0,0,0,,
"cute gifts for wife",2,227,-9,1.36,1.08,1.72,245,">100,000",8,1,0,0,0,,
"geek gifts for guys",227,227,27,,,,242,">1,000",8,0,1,0,0,,
"cool gifts under 30 dollars",2,227,-5,,,,268,">100,000",8,1,0,0,0,,
"inexpensive gifts for mom",38,227,-10,1.03,0.81,1.23,246,">6,000",8,1,0,0,0,,
"gift for women under 50 dollars",1,227,27,1.4,1.08,2.05,110,">300,000",8,1,0,0,0,,
"mother's day gifts for a friend",2,226,0,1.13,0.96,1.69,301,">100,000",8,1,0,0,0,,
"mothers day gifts under 50 dollars",2,226,-9,1.68,1.35,1.93,299,">100,000",8,1,0,0,0,,
"mothers day gifts for friends under 20",75,226,0,1.45,1.2,1.69,215,">3,000",8,1,0,0,0,,
"gift for girlfriend adult",1,226,-13,,,,350,">200,000",8,1,0,0,0,,
"mothers day gifts for friends under 10 dollars",2,226,4,0.89,0.77,1.04,251,">100,000",8,1,0,0,0,,
"nintendo e shop gift code","226,000",226,14,,,,4,1,8,1,0,0,0,,
"easter gifts for adult children",3,226,-21,1.31,0.88,1.71,201,">80,000",8,1,0,0,0,,
"gifts under 10.00",32,226,20,1.01,0.78,1.26,273,">7,000",8,1,0,0,0,,
"valentines cute gifts",28,226,2,,,,304,">8,000",8,1,0,0,0,,
"valentines gifts friends",8,226,5,,,,210,">30,000",8,1,0,0,0,,
"fun gifts for boyfriend",23,226,10,1.03,0.78,1.3,0,">10,000",8,1,0,0,0,,
"practical gifts for college students",113,226,-55,0.86,0.65,1.13,466,">2,000",8,1,0,0,0,,
"gigglewick gifts","7,533",226,-15,,,,30,30,8,1,0,0,0,,
"gift options",2,226,24,,,,316,">100,000",8,1,0,0,0,,
"gift sets mothers day",408,225,55,,,,197,552,8,1,0,0,0,,
"easter gift for friend",23,225,9,,,,224,">10,000",8,1,0,0,0,,
"teen biy gift",6,225,5,,,,255,">40,000",8,1,0,0,0,,
"candy gift sets for adults",259,225,26,,,,196,">870",8,1,0,0,0,,
"aromatherapy shower steamers birthday day gifts lavender",641,225,-28,,,,197,351,8,1,0,0,0,,
"same day delivery mothers day gifts",75,225,1,1.22,0.86,1.44,202,">3,000",8,1,0,0,0,,
"small birthday gift for women",1,225,-2,,,,155,">300,000",8,1,0,0,0,,
"valentine day gifts for teen girls",2,225,1,0.69,0.53,0.95,278,">100,000",8,1,0,0,0,,
"god gift",5,225,-30,,,,260,">50,000",8,1,0,0,0,,
"valentines day gifts for daughter from mom",2,225,61,1.03,0.84,1.38,175,">100,000",8,1,0,0,0,,
"older woman gifts",4,225,6,,,,305,">60,000",8,1,0,0,0,,
"mens home gifts",2,225,11,,,,212,">100,000",8,1,0,0,0,,
"religious dad gifts",38,225,36,,,,108,">6,000",8,1,0,0,0,,
"gifts for women 100 dollars",2,225,-19,,,,274,">100,000",8,1,0,0,0,,
"valentines day gifts funny",3,225,-12,0.69,0.54,0.89,119,">90,000",8,1,0,0,0,,
"valentines gifts kids",3,225,15,1,0.66,1.18,279,">80,000",8,1,0,0,0,,
"gifts to email",45,224,13,,,,149,">5,000",8,1,0,0,0,,
"red mothers day gift",2,224,-4,,,,172,">100,000",8,1,0,0,0,,
"meaningful graduation gifts",7,224,12,1.15,0.75,1.49,264,">30,000",8,1,0,0,1,,
"mothers day gift christian",22,224,-21,1.37,1,1.68,238,">10,000",8,1,0,0,0,,
"easter for adults gift",6,224,-15,1.42,0.96,1.7,232,">40,000",8,1,0,0,0,,
"gifts for 50",2,224,17,,,,287,">100,000",8,1,0,0,4,,
"mothers day gifts coffee mug",22,224,-3,1.4,1.14,1.64,324,">10,000",8,1,0,0,0,,
"cuoples gifts",2,224,2,,,,225,">90,000",8,1,0,0,0,,
"roommate birthday gifts",112,224,52,,,,137,">2,000",8,1,0,0,0,,
"pink gifts for women under 10 dollars",2,224,-23,,,,250,">100,000",8,1,0,0,0,,
"mom gifts for friend",2,224,14,1.12,0.92,1.4,217,">100,000",8,1,0,0,0,,
"gifts for three friends",2,224,33,,,,189,">100,000",8,1,0,0,0,,
"gift set under 25",3,224,-15,,,,406,">80,000",8,1,0,0,0,,
"gift happy birthday",2,224,4,,,,185,">100,000",8,1,0,0,0,,
"womens gifts under 25",32,224,30,,,,200,">7,000",8,1,0,0,0,,
"relaxation gifts for mom",37,224,-22,1.58,1.06,1.85,287,">6,000",8,1,0,0,1,,
"white elephant gifts work appropriate",590,223,1,,,,186,378,8,1,0,0,0,,
"plants mothers day gifts",22,223,32,,,,130,">10,000",8,1,0,0,0,,
"motherday gift",74,223,21,1.87,1.46,2.41,246,">3,000",8,1,0,0,0,,
"fathers day gifts for golfers",56,223,1,1.58,1.19,1.93,211,">4,000",8,0,1,0,0,,
"body care gift set for women",45,223,67,,,,248,">5,000",8,1,0,0,0,,
"mothers day gifts from kids",1,223,-15,1.15,1.02,1.43,241,">200,000",8,0,1,0,0,,
"friend gifts funny",4,223,24,,,,222,">50,000",8,1,0,0,0,,
"essential oil gift",7,223,57,,,,227,">30,000",8,1,0,0,1,,
"cool gifts for her birthday",6,222,-29,,,,297,">40,000",8,1,0,0,0,,
"sink topper foldable sink cover - silicone beauty makeup brush cleaning mat - mother's day gifts - h","14,800",222,5,,,,13,15,8,0,1,0,0,,
"cute small mothers day gifts",2,222,51,,,,64,">100,000",8,1,0,0,0,,
"diwali mithai gift boxes",945,222,12,,,,275,235,8,0,1,0,0,,
"gifts for nap lovers",74,222,25,,,,203,">3,000",8,1,0,0,1,,
"razer gold gift email delivery","74,000",222,-6,1.26,0.59,2.1,15,3,8,1,0,0,0,,
"women mothers day gifts",2,222,37,1.31,0.99,1.72,146,">100,000",8,1,0,0,2,,
"prime membership as a gift",74,222,9,,,,268,">3,000",8,1,0,0,2,,
"nhl gift bags",561,222,70,,,,176,396,8,0,1,0,0,,
"womens kitchen gifts",2,222,2,,,,289,">100,000",8,1,0,0,0,,
"valentines gifts for teen girls",2,222,90,0.74,0.59,1.07,195,">100,000",8,1,0,0,0,,
"gifts for sarcastic women",22,222,-9,,,,296,">10,000",8,1,0,0,0,,
"body butter gift set","1,062",222,18,1.13,0.76,1.48,214,209,8,1,0,0,0,,
"gifts overnight",11,222,18,,,,47,">20,000",8,1,0,0,0,,
"easter gift man",44,221,48,1.32,1,1.58,81,">5,000",8,1,0,0,0,,
"valentine birthday gifts",1,221,-23,1.19,1.04,1.45,222,">200,000",8,1,0,0,0,,
"gifts for adult man",2,221,14,,,,366,">100,000",8,1,0,0,0,,
"xmas snack gifts",535,221,1,,,,247,413,8,1,0,0,0,,
"gift sets for women beauty",11,221,30,,,,220,">20,000",8,1,0,0,0,,
"holiday gifts for women under 10 dollars",2,221,-15,,,,301,">100,000",8,1,0,0,0,,
"gifts for finals week college","1,339",221,7,,,,228,165,8,1,0,0,0,,
"women self care gift set",55,221,-19,1.21,0.88,1.35,379,">4,000",8,1,0,0,0,,
"gifts for lover",3,221,79,,,,203,">70,000",8,1,0,0,1,,
"cool womens gifts",2,221,-5,1.13,0.86,1.25,262,">100,000",8,1,0,0,0,,
"cute gifts for best friends",2,221,8,0.92,0.73,1.27,368,">100,000",8,1,0,0,0,,
"gifts for girlfriends birthday",2,221,-26,,,,297,">100,000",8,1,0,0,0,,
"valentine gifts kids",28,221,-6,0.91,0.69,1.18,197,">8,000",8,1,0,0,0,,
"gift decorations",2,221,-13,,,,225,">100,000",8,1,0,0,1,,
"mother's day gift sets for friends",22,220,0,,,,249,">10,000",8,1,0,0,0,,
"birthday gifts for her adult unique",31,220,52,,,,195,">7,000",8,1,0,0,0,,
"valentine gift set for women",11,220,1,0.91,0.76,1.26,228,">20,000",8,1,0,0,0,,
"gifts for women for valentines",2,220,1,,,,264,">100,000",8,1,0,0,0,,
"inexpensive gifts for women friends",3,220,49,,,,188,">80,000",8,1,0,0,0,,
"mothers day gifts for friends",1,220,-14,0.86,0.64,1.28,230,">200,000",8,1,0,0,1,,
"gift for women under 25 dollars",1,220,-28,1.21,1,1.6,293,">200,000",8,1,0,0,0,,
"good woman gifts",22,220,38,,,,207,">10,000",8,1,0,0,0,,
"valentines gifts for teens",6,220,14,1.03,0.66,1.22,222,">40,000",8,1,0,0,0,,
"butterfly birthday gifts for women",11,220,-16,1.11,0.89,1.54,306,">20,000",8,1,0,0,1,,
"birth month gifts",4,220,-9,,,,233,">60,000",8,1,0,0,1,,
"butterfly gifts for mom",22,220,7,1.1,0.78,1.35,251,">10,000",8,1,0,0,1,,
"lip care gift set",220,220,-15,0.98,0.65,1.26,200,">1,000",8,1,0,0,0,,
"gifts for mother's day",11,220,-18,2.31,1.63,2.73,323,">20,000",8,1,0,0,0,,
"back to school gift for kids",2,219,-21,,,,273,">100,000",8,1,0,0,0,,
"gift that will arrive by christmas",22,219,-5,,,,117,">10,000",8,1,0,0,0,,
"valentines day gift kids",1,219,-30,0.88,0.67,1.14,225,">200,000",8,1,0,0,0,,
"adult easter gifts","1,921",219,-19,1.5,1.03,2.15,217,114,8,1,0,0,0,,
"girls cute gifts",2,219,-4,,,,214,">100,000",8,1,0,0,0,,
"burt bee gift set",687,219,40,,,,77,319,8,1,0,0,0,,
"electronic gift certificates",817,219,-25,,,,173,268,8,1,0,0,0,,
"valentines day small gifts",1,219,16,1,0.72,1.24,224,">200,000",8,1,0,0,0,,
"tea cup gift sets for women",37,219,-16,0.69,0.55,0.85,262,">6,000",8,1,0,0,0,,
"gifts for ber",2,219,1,,,,171,">100,000",8,1,0,0,0,,
"women gifts under 10",24,219,75,0.87,0.6,1.05,153,">9,000",8,1,0,0,0,,
"valentines gift college daughter",22,218,6,0.75,0.64,0.95,273,">10,000",8,1,0,0,0,,
"gifts for women who like to garden",218,218,18,,,,176,">1,000",8,1,0,0,0,,
"gifts under 15$",22,218,1,,,,224,">10,000",8,1,0,0,0,,
"new college student gifts",73,218,1,1.06,0.79,1.27,258,">3,000",8,1,0,0,0,,
"back to school gifts for teen girls",36,218,-6,,,,411,">6,000",8,1,0,0,1,,
"christmas gifts under 20 dollars for adults",2,218,-2,,,,260,">90,000",8,1,0,0,0,,
"callie gifts jewelry box","1,172",218,-19,1.09,0.81,1.24,170,186,8,1,0,0,0,,
"gifts for teachers women elementary",44,218,11,1.05,0.86,1.28,267,">5,000",8,0,1,0,0,,
"mothers day gifts prime delivery",5,218,41,,,,237,">40,000",8,1,1,0,0,,
"10-15 dollar gifts",73,218,14,,,,102,">3,000",8,1,0,0,0,,
"valentines candy gifts",55,218,29,0.82,0.59,1.16,292,">4,000",8,1,0,0,0,,
"gifts for graduation for girls",7,218,20,,,,82,">30,000",8,1,0,0,0,,
"gift treat",2,218,1,,,,312,">100,000",8,1,0,0,0,,
"gifts for soster",2,218,16,,,,344,">100,000",8,1,0,0,0,,
"gift box for guys",11,218,40,,,,212,">20,000",8,1,0,0,0,,
"gift carss",2,218,16,0.65,0.46,0.88,218,">100,000",8,1,0,0,0,,
"gift for good friend",2,218,12,,,,60,">100,000",8,1,0,0,0,,
"weird gifts for kids",36,218,15,0.92,0.66,1.09,314,">6,000",8,1,0,0,0,,
"tumbler gifts",7,218,10,,,,256,">30,000",8,1,0,0,2,,
"top christmas gifts for women",2,218,20,,,,118,">100,000",8,1,0,0,0,,
"candy for gift box",2,217,13,,,,188,">100,000",8,1,0,0,0,,
"gifts for teenage biys",11,217,-24,,,,229,">20,000",8,1,0,0,0,,
"christmas small gifts for women",1,217,-19,,,,165,">200,000",8,1,0,0,0,,
"best travel gifts for her",22,217,-40,1.09,0.81,1.48,260,">10,000",8,1,0,0,0,,
"women's christmas gifts 2023",36,217,0,0.98,0.78,1.35,278,">6,000",8,1,0,0,0,,
"yoga gifts for women unique",54,217,5,1.07,0.82,1.37,295,">4,000",8,0,1,0,1,,
"unique gifts for mothers day",2,217,-8,1.37,1.09,2.02,243,">100,000",8,1,0,0,0,,
"funny valentines gifts for her",22,217,51,1.25,0.93,1.61,198,">10,000",8,1,1,0,0,,
"funny gag gifts for friends",451,217,3,0.86,0.55,1,181,481,8,1,0,0,0,,
"unique gifts for the home",2,217,5,,,,147,">100,000",8,1,0,0,0,,
"under 10 gifts for women",7,217,-24,0.95,0.75,1.14,321,">30,000",8,1,0,0,0,,
"gifts under 75",36,217,-2,0.92,0.82,1.02,318,">6,000",8,1,0,0,0,,
"college student gifts for women",2,217,82,1.06,0.77,1.36,225,">100,000",8,1,0,0,0,,
"receptionist gifts",217,217,39,1,0.75,1.32,310,">1,000",8,1,0,0,9,,
"givenchy perfume for women gift set",721,217,-12,,,,233,301,8,0,1,0,0,,
"best friend gifts women",2,217,28,,,,278,">100,000",8,1,0,0,0,,
"mothers day holiday robe spa gift set",797,216,14,,,,241,271,8,1,0,0,0,,
"women gift sets for birthday",7,216,-36,1.22,0.89,1.61,332,">30,000",8,1,0,0,0,,
"gifts fir me",11,216,-22,,,,220,">20,000",8,1,0,0,0,,
"sock gifts",7,216,34,,,,86,">30,000",8,1,0,0,0,,
"women's gifts under 20",11,216,"1,299",1.14,0.88,1.59,198,">20,000",8,1,0,0,0,,
"gift for female",2,216,-5,1.32,1.03,1.52,377,">100,000",8,1,0,0,0,,
"gift for lesbian",2,216,12,,,,230,">100,000",8,1,0,0,0,,
"gifts for guys under 30 dollars",2,216,-21,,,,333,">100,000",8,1,0,0,0,,
"gifts for mom religious",3,216,16,,,,217,">70,000",8,1,0,0,1,,
"kuromi gifts for girls 8-10",331,215,"n/a",,,,114,649,8,0,1,0,0,,
"mothers day skincare gifts",108,215,-19,,,,176,">2,000",8,1,0,0,0,,
"cute gifts for new boyfriend",11,215,-7,0.71,0.61,0.97,358,">20,000",8,1,0,0,0,,
"womens care package gifts",22,215,32,1.06,0.75,1.34,119,">10,000",8,1,0,0,0,,
"gardening gifts for women birthday unique",108,215,-15,,,,328,">2,000",8,1,0,0,0,,
"woman's birthday gift",1,215,43,1.53,1.23,2.2,285,">200,000",8,1,0,0,0,,
"hand cream gift set for women",108,215,11,,,,252,">2,000",8,1,0,0,7,,
"hilarious gifts for best friend",27,215,0,1.15,0.87,1.44,273,">8,000",8,1,0,0,0,,
"best gifts for coaches",7,215,-16,0.98,0.75,1.65,358,">30,000",8,0,1,0,0,,
"mothers day gifts relaxation",27,215,-4,,,,211,">8,000",8,1,0,0,0,,
"kids valentine gifts for boys",2,215,-10,0.93,0.61,1.05,219,">100,000",8,1,0,0,0,,
"gifts for libra women",2,215,-7,1.25,0.87,1.5,242,">100,000",8,1,0,0,1,,
"christmas cheap gifts",2,215,37,,,,104,">100,000",8,1,0,0,0,,
"garden gift for women",4,215,39,,,,315,">60,000",8,1,0,0,0,,
"gifts for friends girls",2,215,-7,0.95,0.74,1.23,354,">100,000",8,1,0,0,0,,
"womens inspirational gifts",2,215,8,1.2,0.95,1.49,205,">90,000",8,1,0,0,0,,
"gifts coworkers",2,215,-17,1.18,0.85,1.4,320,">100,000",8,1,0,0,0,,
"birthday gifts for older mother",11,214,-17,,,,246,">20,000",8,1,0,0,0,,
"mothers day gift box for a friend",21,214,-1,,,,316,">10,000",8,1,0,0,0,,
"mothers day gift under 15",54,214,0,,,,237,">4,000",8,1,0,0,0,,
"mothers day gifts less than 10 dollars",534,214,13,,,,215,">401",8,1,0,0,0,,
"pink spa gift sets for women",214,214,31,,,,80,">1,000",8,1,0,0,0,,
"best under 10 dollars gifts",4,214,24,,,,226,">60,000",8,1,0,0,0,,
"gifts for women friends funny",1,214,2,,,,245,">200,000",8,1,0,0,1,,
"gifts for alzheimer's patients",107,214,34,1.04,0.72,1.24,245,">2,000",8,0,1,0,0,,
"women valentine gift",2,214,29,,,,207,">100,000",8,1,0,0,0,,
"positive vibes gifts",54,214,-14,,,,384,">4,000",8,1,0,0,0,,
"foot care gifts",11,214,-17,,,,277,">20,000",8,1,0,0,0,,
"birthday gifts for college boys",21,214,-6,,,,257,">10,000",8,1,0,0,0,,
"christmas gifts for women set",1,213,5,,,,379,">200,000",8,1,0,0,0,,
"christmas gift packs for adults",7,213,-18,1.02,0.65,1.23,295,">30,000",8,1,0,0,0,,
"gifts for women 20 dollars",2,213,-25,1.11,0.82,1.33,376,">100,000",8,1,0,0,0,,
"mothers day gifts self care",71,213,37,1.42,1.08,1.81,237,">3,000",8,1,0,0,0,,
"happy mother's day gifts",4,213,-23,1.54,1.14,1.9,285,">60,000",8,1,0,0,0,,
"secret santa gifts for teen girls",27,213,-3,0.99,0.82,1.27,229,">8,000",8,1,0,0,0,,
"black friday gifts for women",2,213,32,0.91,0.7,1.14,177,">100,000",8,1,0,0,0,,
"mothers day gifts for older mom",30,213,66,1.26,1.02,1.47,225,">7,000",8,1,0,0,0,,
"valentines day gifts treats",21,213,4,,,,283,">10,000",8,1,0,0,0,,
"valentines day family gifts",4,213,-7,,,,274,">60,000",8,1,0,0,0,,
"chistmas gifts",4,213,-1,,,,275,">50,000",8,1,0,0,0,,
"friends funny gifts",11,213,30,,,,223,">20,000",8,1,0,0,0,,
"housewarming gifts for kitchen",3,213,-9,,,,295,">80,000",8,1,0,0,0,,
"birthday gifts sets",2,213,-23,1.08,0.8,1.77,257,">100,000",8,1,0,0,0,,
