"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"stocking stuffer socks for women",8,247,23,,,,58,">30,000",8,1,0,0,0,,
"blood sisters vanessa lillie paperback","61,750",247,41,,,,11,4,8,1,0,0,0,,
"white elephant gidt",25,247,23,,,,93,">10,000",8,1,0,0,0,,
"lighted duck laying down","5,146",247,9,,,,60,48,8,1,0,0,0,,
"stanley pool blue","5,370",247,28,,,,11,46,8,1,0,0,0,,
"cool stuff for dorm room",12,247,-3,0.87,0.64,1.07,417,">20,000",8,1,0,0,0,,
"renpho eye",583,247,-15,1.94,1.79,2.66,218,424,8,1,0,0,1,,
"working on her game","247,000",247,-19,,,,206,1,8,1,0,0,1,,
"snacks for studying",589,247,-6,,,,412,419,8,1,0,0,0,,
"alcohol accessories for birthday",124,247,22,,,,140,">2,000",8,1,0,0,0,,
"box of halloween candy",62,247,71,,,,268,">4,000",8,1,0,0,0,,
"backyard deco",6,247,-16,,,,249,">40,000",8,1,0,0,0,,
"planters for air plants",49,247,28,,,,279,">5,000",8,1,0,0,2,,
"watchup app","2,600",247,0,,,,88,95,8,1,0,0,0,,
"battery operated crockpot","1,395",247,-26,0.63,0.54,0.82,187,177,8,1,0,0,0,,
"book adventure",1,247,7,,,,216,">200,000",8,1,0,0,0,,
"bank of america app","82,333",247,25,1.49,1.28,1.7,0,3,8,1,0,0,0,,
"turtle yard decor",281,247,-31,0.82,0.69,1.08,291,">878",8,1,0,1,0,,
"best presents for college girls",2,246,"n/a",,,,36,">100,000",8,1,0,0,0,,
"toys for 10 year old girls trendy 2024",925,246,-14,,,,292,266,8,1,0,0,0,,
"fila night lamp","4,556",246,23,,,,61,54,8,1,0,0,0,,
"stanley speckled","1,557",246,37,,,,81,158,8,1,0,0,0,,
"embossed cups with lid","2,365",246,-11,0.55,0.39,0.83,150,104,8,1,0,0,0,,
"kids presents ages 5-7 girls",49,246,76,,,,152,">5,000",8,1,0,0,0,,
"items may have shifted","82,000",246,-6,,,,4,3,8,1,0,0,3,,
"classroom labels for teachers",62,246,-5,0.69,0.57,1.14,199,">4,000",8,1,0,0,1,,
"crave box candy",442,246,0,,,,287,556,8,1,0,0,0,,
"lightee","1,025",246,-11,0.98,0.71,1.06,323,240,8,1,0,0,0,,
"fuzzy fall socks for women",249,246,-9,0.95,0.68,1.21,358,">987",8,1,0,0,0,,
"solar decoration",25,246,2,,,,321,">10,000",8,1,0,0,0,,
"mini electric lighter",395,246,3,0.98,0.72,1.19,204,623,8,1,0,0,0,,
"beauty boxes",5,246,4,,,,291,">50,000",8,1,0,0,1,,
"plant for home",3,246,7,,,,304,">90,000",8,1,0,0,7,,
"women travel set",12,246,-2,,,,350,">20,000",8,1,0,0,0,,
"garden women","1,491",246,-8,,,,195,165,8,1,0,0,0,,
"new day socks",12,246,6,,,,327,">20,000",8,1,0,0,0,,
"retro items",4,246,-11,,,,262,">60,000",8,1,0,0,0,,
"plants home",2,246,1,,,,432,">100,000",8,1,0,0,1,,
"packing cells for suitcases","1,456",246,12,,,,341,169,8,1,0,0,0,,
"food care package",123,246,-24,1.51,1.19,1.83,327,">2,000",8,1,0,0,0,,
"temporary hair dye kids",757,246,-23,0.87,0.65,1.15,245,325,8,1,0,0,0,,
"embossed coffee mugs",467,246,-7,,,,270,">527",8,1,0,0,2,,
"burt bees hand salve","1,662",246,106,,,,34,148,8,1,0,0,0,,
"glass plant",25,246,-13,0.81,0.6,0.98,285,">10,000",8,1,0,0,3,,
"vacation accessories for women",6,246,-19,0.91,0.72,1.18,354,">40,000",8,1,0,0,0,,
"college survival kit for girls","2,764",246,-15,1.05,0.71,1.2,213,89,8,1,0,0,0,,
"solar light turtle",674,246,-4,0.99,0.68,1.17,234,365,8,1,0,1,0,,
"dorm room snacks",788,246,-17,1.21,0.87,1.81,347,312,8,1,0,0,0,,
"aromatherapy for shower",246,246,27,,,,173,">1,000",8,1,0,0,0,,
"blankethoodie",246,246,25,,,,200,">1,000",8,1,0,0,0,,
"lego flower calendar","4,298",245,"n/a",,,,0,57,8,1,0,0,0,,
"stanley varsity ice flow tumbler","2,112",245,-19,,,,127,116,8,1,0,0,0,,
"snack box fathers day",411,245,18,1.79,1.18,2.49,269,596,8,1,0,0,0,,
"easter treats for college student","1,408",245,10,,,,235,174,8,1,0,0,0,,
"knitted potato",399,245,"n/a",0.77,0.68,0.88,48,">614",8,1,0,0,10,,
"drink smoker kit with glass dome",788,245,31,2.09,1.5,2.26,213,311,8,1,0,0,0,,
"smoking drinks kit",682,245,20,,,,216,359,8,1,0,0,0,,
"duckylay night lamp","1,633",245,-14,1.02,0.89,1.2,152,150,8,1,0,0,0,,
"dreams lie beneath hardcover","122,500",245,83,,,,6,2,8,1,0,0,0,,
"stanley varsity","3,952",245,44,0.41,0.36,0.46,64,62,8,1,0,0,0,,
"college freshman care package","1,485",245,-2,,,,86,165,8,1,0,0,0,,
"for kids ages 4-8",2,245,32,1.07,0.8,1.25,293,">100,000",8,1,0,0,5,,
"valentine's day snacks",25,245,-24,0.82,0.58,1.05,249,">10,000",8,1,0,0,0,,
"valentines day gufts",1,245,45,,,,253,">200,000",8,1,0,0,0,,
"mini indoor fire pit",287,245,9,1,0.84,1.16,277,">853",8,1,0,0,1,,
"birthday for 10 year old girls",25,245,98,,,,118,">10,000",8,1,0,0,0,,
"mini fire","1,842",245,84,1.13,0.85,1.7,205,133,8,1,0,0,12,,
"minimates app","122,500",245,-6,,,,0,2,8,1,0,0,0,,
"bbirthday",1,245,1,,,,315,">200,000",8,1,0,0,0,,
"patio items",8,245,0,1.16,0.87,1.65,423,">30,000",8,1,0,0,0,,
"outside patio decor",2,245,14,0.97,0.76,1.22,379,">100,000",8,1,0,0,0,,
"travel clothing bags",82,245,-17,1.38,0.94,1.6,372,">3,000",8,1,0,0,0,,
"the comfy sweatshirt blanket",404,245,3,1.03,0.91,1.39,428,">606",8,1,0,0,0,,
"mothers day flowers for daughter",61,244,2,,,,271,">4,000",8,1,0,0,0,,
"renpho eye mask",942,244,16,2.12,1.87,2.5,154,259,8,1,0,0,0,,
"花","1,341",244,32,1.01,0.79,1.23,253,">182",8,1,0,0,0,,
"chartrutery board",41,244,23,,,,306,">6,000",8,1,0,0,0,,
"easter snack package box",462,244,2,,,,210,528,8,1,0,0,0,,
"forever rose mothers day",244,244,-20,1.69,1.18,2.19,289,">1,000",8,1,0,0,0,,
"valentines for college students",744,244,66,0.72,0.55,0.84,101,328,8,1,0,0,0,,
"cancel the wedding a novel paperback","81,333",244,50,,,,6,3,8,1,0,0,0,,
"college finals survival kit","6,100",244,0,1.21,0.93,1.44,52,40,8,1,0,0,0,,
"spa packages",61,244,24,,,,329,">4,000",8,1,0,0,0,,
"outdoor backyard decor",5,244,118,1.16,0.92,1.38,216,">50,000",8,1,0,0,0,,
"niñas de 9 años",61,244,49,,,,36,">4,000",8,1,0,0,0,,
"womens ocks",3,244,-6,,,,191,">80,000",8,1,0,0,0,,
"2k17 ps3 digital","61,000",244,-13,,,,4,4,8,1,0,0,0,,
"gasless lighter",365,244,-4,,,,305,">668",8,1,0,0,0,,
"turtle outdoor decor",61,244,-18,0.82,0.67,0.94,348,">4,000",8,1,0,1,0,,
"cheap household items",3,244,6,0.98,0.8,1.27,361,">70,000",8,1,0,0,0,,
"diy camera",853,244,51,,,,145,">286",8,1,0,0,1,,
"align with the light by tam e polzer paperback","243,000",243,"n/a",,,,6,1,8,1,0,0,0,,
"旅行收纳包",626,243,-13,,,,280,388,8,1,0,0,0,,
"lego rose gold bouquet",653,243,39,0.68,0.54,0.84,85,372,8,1,0,0,0,,
"cute packing cubes for travel women","1,163",243,121,,,,99,">209",8,1,0,0,0,,
"smoke old fashioned kit",673,243,-4,,,,289,361,8,1,0,0,0,,
"msdada 10 color hair chalk for girls makeup kit","1,944",243,10,,,,62,125,8,1,0,0,0,,
"winter socks womens size 9-11",12,243,-1,,,,274,">20,000",8,1,0,0,0,,
"50% at checkout","1,578",243,11,,,,1,154,8,1,0,0,4,,
"bsth bombs",243,243,35,,,,210,">1,000",8,0,0,1,0,,
"burts bees mothers day","2,613",243,60,,,,14,93,8,1,0,0,0,,
"gurlfriend",2,243,12,,,,193,">100,000",8,1,0,0,0,,
"ugg cozy chenille socks",815,243,32,,,,70,298,8,1,0,0,0,,
"christmas guft for mom",2,243,8,,,,229,">100,000",8,1,0,0,0,,
"infinity flower","1,588",243,-10,1.47,1.23,1.77,255,153,8,1,0,0,2,,
"smoker kits",243,243,70,,,,330,">1,000",8,1,0,0,0,,
"coffee table booms",6,243,57,,,,114,">40,000",8,1,0,0,0,,
"boxes for snacks",5,243,-3,,,,303,">50,000",8,1,0,0,0,,
"garden patio",2,243,9,0.94,0.66,1.13,294,">100,000",8,1,0,0,2,,
"outdoor porch decorations",3,243,12,0.81,0.62,1.04,329,">80,000",8,1,0,0,0,,
"temporary hair color chalk",636,243,"n/a",,,,36,382,8,1,0,0,2,,
"bourbon whiskey making kit",893,242,"n/a",,,,36,271,8,1,0,0,0,,
"stanley glinda","3,612",242,"n/a",0.61,0.54,0.86,20,67,8,1,0,0,0,,
"mothers day flowers delivery",242,242,21,,,,120,">1,000",8,1,0,0,0,,
"mothers day candle for friend",61,242,15,1.11,1.07,1.35,128,">4,000",8,1,0,0,0,,
"teacher chapstick",670,242,42,0.89,0.62,1.12,192,361,8,1,0,0,0,,
"where's molly hd carlton hardcover","60,500",242,17,,,,17,4,8,1,0,0,0,,
"lego cow print roses","1,360",242,-23,0.8,0.55,1.01,114,178,8,1,0,0,0,,
"cow print lego roses","1,210",242,2,0.72,0.53,1.01,128,200,8,1,0,0,0,,
"lol giftcrad","60,500",242,-5,,,,17,4,8,1,0,0,0,,
"cups for overnight oats",328,242,-4,,,,190,">738",8,1,0,0,0,,
"lego flor",242,242,40,,,,195,">1,000",8,1,0,0,0,,
"insulated tumblers stanley",242,242,56,,,,246,">1,000",8,1,0,0,0,,
"oversized blanket hoodie woman",12,242,-3,,,,299,">20,000",8,1,0,0,0,,
"flat duck light",996,242,74,,,,114,243,8,1,0,0,1,,
"candle starter lighter",265,242,3,,,,245,912,8,1,0,0,0,,
"rozato tabletop fire pit with smores maker kit portable",680,242,14,0.82,0.6,1.39,325,356,8,1,0,0,0,,
"eyeris eye massager","2,034",242,81,2.12,1.68,2.64,159,119,8,1,0,0,0,,
"halloween shower steamers","1,008",242,-18,1.42,1.11,2.04,241,240,8,1,0,0,1,,
"stanley flip go","2,782",242,-24,0.73,0.6,0.87,80,87,8,1,0,0,0,,
"stanley for school","3,841",242,-14,,,,286,">63",8,1,0,0,0,,
"stanley 22 oz flip straw water bottle","1,779",242,-10,0.76,0.62,0.9,115,136,8,1,0,0,0,,
"oatmeal cups glass",310,242,41,0.65,0.53,0.83,369,">780",8,1,0,0,0,,
"garden figurines outdoor decor",24,242,-17,0.79,0.67,1.01,409,">10,000",8,1,0,1,1,,
"halowee",2,242,46,,,,407,">100,000",8,1,0,0,0,,
"college welcome package",611,242,2,0.76,0.53,0.94,215,396,8,1,0,0,0,,
"mothers day roses",48,242,-17,1.68,1.36,1.79,272,">5,000",8,1,0,0,2,,
"plus size cozy socks",861,242,41,,,,72,">281",8,1,0,0,0,,
"ecards gas","1,658",242,37,,,,21,146,8,1,0,0,0,,
"fleece wearable blanket large",8,242,48,,,,12,">30,000",8,1,0,0,0,,
"socks fall",12,242,-25,,,,325,">20,000",8,1,0,0,3,,
"reglos de mujer",2,242,-2,,,,261,">100,000",8,1,0,0,0,,
"animal headband for washing face",81,242,3,0.73,0.62,0.88,264,">3,000",8,1,0,0,2,,
"the snack bar",893,242,13,1.58,0.91,1.8,324,271,8,1,0,0,0,,
"tarjetas de regalo apple","1,415",242,-8,,,,99,171,8,1,0,0,0,,
"fluffy warm socks for women",242,242,22,,,,195,">1,000",8,1,0,0,0,,
"plant terrariums",61,242,20,0.7,0.54,0.87,284,">4,000",8,1,0,0,1,,
"birthday presents for 6 year old girls",121,242,2,1.41,1.05,1.52,302,">2,000",8,1,0,0,0,,
"halloween boxes",5,242,-11,0.86,0.54,0.92,739,">50,000",8,1,0,0,1,,
"mens cool stuff",8,242,8,,,,275,">30,000",8,1,0,0,0,,
"reading books for adults",2,242,3,,,,248,">100,000",8,1,0,0,0,,
"fun apartment decor",24,242,8,0.79,0.6,0.98,345,">10,000",8,1,0,0,0,,
"valetine","2,086",242,10,0.45,0.29,0.64,200,116,8,1,0,0,0,,
"novio",35,242,6,,,,333,">7,000",8,1,0,0,12,,
"wearable",24,242,3,1.03,0.73,1.19,0,">10,000",8,1,0,0,48,,
"joeclyn flores","80,667",242,-14,,,,17,3,8,1,0,0,3,,
"dorm snack box",938,242,-12,0.83,0.5,0.99,317,258,8,1,0,0,0,,
"disable in app purchases","121,000",242,4,,,,32,2,8,1,0,0,0,,
"candy care packages for college students",539,242,61,,,,231,449,8,1,0,0,0,,
"massage eye",316,242,4,,,,250,">767",8,1,0,0,1,,
"mom flowers",8,242,39,1.42,1.02,1.69,209,">30,000",8,1,0,0,0,,
"coffee table books funny",61,242,-6,,,,287,">4,000",8,1,0,0,0,,
"hair spray color for kids",852,242,28,0.87,0.65,1.06,227,284,8,1,0,0,0,,
"fun things to buy",24,242,-14,0.85,0.67,1.04,318,">10,000",8,1,0,0,0,,
"back to school stuff",24,242,-11,0.66,0.5,0.91,384,">10,000",8,1,0,0,0,,
"johnnie walker whisky","2,220",242,-36,,,,70,109,8,1,0,0,1,,
"undergarment travel bag",481,242,11,,,,201,">503",8,1,0,0,0,,
"alien eyes headband",441,242,47,0.51,0.39,0.61,266,">549",8,1,0,0,0,,
"mug sets of 4",81,242,69,,,,196,">3,000",8,1,0,0,0,,
"comfortable things for women",3,242,5,,,,268,">70,000",8,1,0,0,0,,
"adventure is out there scrapbook","1,131",242,15,,,,128,214,8,1,0,0,0,,
"womens halloween socks fuzzy",241,241,-10,,,,209,">1,000",8,1,0,0,0,,
"arctic twist stanley","1,759",241,-4,0.61,0.52,0.64,30,137,8,1,0,0,0,,
"christmas gufts for mom",2,241,-24,,,,290,">100,000",8,1,0,0,0,,
"best presents for moms",2,241,12,1.41,1.07,1.74,273,">100,000",8,1,0,0,0,,
"30 oz stanley cup with handle orchid",864,241,-28,,,,278,279,8,1,0,0,0,,
"bagail 8 set packing cubes luggage packing organizers","2,042",241,-27,1.14,0.95,1.33,258,118,8,1,0,0,1,,
"the light within me ainsley earhardt paperback","120,500",241,30,,,,8,2,8,1,0,0,0,,
"bedtime socks women",758,241,-5,,,,350,318,8,1,0,0,0,,
"delivery by valentines day",24,241,2,1.04,0.77,1.46,257,">10,000",8,1,0,0,0,,
"srcapbooking",2,241,33,,,,117,">100,000",8,1,0,0,0,,
"spring lego",265,241,8,0.6,0.44,0.76,247,910,8,1,0,0,0,,
"eye massager migraine","1,181",241,27,,,,188,204,8,1,0,0,0,,
"light for animals",2,241,51,,,,115,">100,000",8,1,0,0,0,,
"things to get your best friend for her birthday",121,241,-20,,,,264,">2,000",8,1,0,0,0,,
"flower preserved",48,241,13,,,,247,">5,000",8,1,0,0,0,,
"presents for a 9 year old girl",241,241,73,,,,174,">1,000",8,1,0,0,0,,
"plant desk accessories",24,241,-19,0.65,0.54,0.81,331,">10,000",8,1,0,0,0,,
"home plant",5,241,2,,,,329,">50,000",8,1,0,1,0,,
"girl activities",2,241,-8,,,,339,">100,000",8,1,0,0,0,,
"flower love",2,241,-7,1.12,0.91,1.15,254,">100,000",8,1,0,0,4,,
"burts bees makeup set","1,116",241,13,,,,206,216,8,1,0,0,0,,
"solar garden art",80,241,21,1.06,0.83,1.4,233,">3,000",8,1,0,0,0,,
"stainless cup with straw",24,241,-2,,,,353,">10,000",8,1,0,0,0,,
"birthday presents for guy",60,240,-44,,,,194,">4,000",8,1,0,0,0,,
"amazòn prime",2,240,-97,1.08,0.8,1.46,524,">100,000",8,1,0,0,0,,
"patio decor mothers day",34,240,7,1,0.78,1.21,237,">7,000",8,1,0,0,0,,
"stanley 30 oz tumbler with handle peony",743,240,-1,,,,272,323,8,1,0,0,0,,
"valentine gofts",2,240,61,1.17,0.84,1.51,164,">100,000",8,1,0,0,0,,
"epic ducky lamps","1,951",240,50,,,,95,123,8,1,0,0,0,,
"earthy home decor aesthetic",120,240,21,,,,148,">2,000",8,1,0,0,0,,
"glass cup sets with lids",60,240,-22,,,,349,">4,000",8,1,0,0,0,,
"portable food warmer battery operated",442,240,-2,,,,382,543,8,1,0,0,0,,
"stanley pool swirl","3,582",240,4,0.69,0.51,1.23,30,67,8,1,0,0,0,,
"razorgold email delivery","120,000",240,-26,0.74,0.67,0.82,3,2,8,1,0,0,0,,
"prime deas",12,240,17,1.31,0.96,1.89,101,">20,000",8,1,0,0,0,,
"under 20.00 dollar items for women",60,240,-8,,,,232,">4,000",8,1,0,0,0,,
"dose of roses","5,333",240,2,0.93,0.71,1.38,95,45,8,1,0,0,0,,
"self care kir",30,240,-4,,,,339,">8,000",8,1,0,0,0,,
"geschenk für frau",371,240,-13,,,,223,">647",8,1,0,0,1,,
"rfor women",952,240,-5,,,,193,252,8,1,0,0,0,,
"mens fift",2,240,51,,,,161,">100,000",8,1,0,0,0,,
"bee products",8,240,-9,,,,290,">30,000",8,1,0,0,0,,
"food pack",2,240,11,,,,382,">100,000",8,1,0,0,0,,
"labeled travel bags",909,240,18,0.68,0.56,0.96,277,264,8,1,0,0,0,,
"muid benson lying flat duck led night light","2,298",239,"n/a",,,,12,104,8,1,0,0,0,,
"hair chalk￼",747,239,"n/a",,,,115,320,8,1,0,0,0,,
"the stanley cross bottle 23 oz","4,345",239,-28,,,,96,55,8,1,0,0,0,,
"alaskan cruise must haves women",80,239,-4,,,,292,">3,000",8,1,0,0,0,,
"large stanley water bottle",120,239,-3,,,,299,">2,000",8,1,0,0,0,,
"solar light animals outdoor garden",60,239,6,,,,241,">4,000",8,1,0,0,0,,
"college study care package","1,593",239,-4,,,,221,">150",8,1,0,0,0,,
"accessory bags for traveling",8,239,18,,,,321,">30,000",8,1,0,0,0,,
"eternal rose bouquet",239,239,-8,1.16,0.88,1.36,366,">1,000",8,1,0,0,0,,
"new years charcuterie board",425,239,20,,,,298,">562",8,1,0,0,0,,
"potato crochet","1,232",239,-5,,,,243,194,8,1,0,0,9,,
"dr scholls fuzzy socks for women",641,239,-6,,,,326,373,8,1,0,0,0,,
"cozy sherpa wearable snuggle blanket hoodie",425,239,12,,,,277,563,8,1,0,0,1,,
"shower steamwrs",393,239,4,,,,195,">608",8,1,0,0,0,,
"smores table top kit",845,239,17,,,,178,283,8,1,0,0,0,,
"indoor/outdoor tabletop firepit",344,239,17,1.11,0.69,1.34,224,">694",8,1,0,0,0,,
"halloween gifta",2,239,20,,,,248,">100,000",8,1,0,0,0,,
"boo baskey",239,239,-28,0.77,0.5,0.86,304,">1,000",8,1,0,0,0,,
"ducky lay night lamp","1,853",239,4,0.81,0.67,1.07,64,129,8,1,0,0,0,,
"stanley tumbler with lid and straw",120,239,21,,,,124,">2,000",8,1,0,0,0,,
"whiskey glass smoker infuser kit",480,239,33,3.16,2.34,3.64,140,498,8,1,0,0,0,,
"best present for a 7 year old girl",34,239,98,1.64,1.15,1.8,85,">7,000",8,1,0,0,0,,
"eye massager cooling",854,239,-4,,,,180,280,8,1,0,0,0,,
"manic panic spray hair color","2,060",239,"n/a",,,,10,116,8,1,0,0,0,,
"hair spray paint for kids washable","1,343",239,38,0.7,0.52,0.86,194,178,8,1,0,0,0,,
"valentines day gofts",1,239,15,1.02,0.74,1.28,233,">200,000",8,1,0,0,0,,
"pumpkin fuzzy socks",422,239,-16,0.66,0.52,0.84,305,">566",8,1,0,0,0,,
"giant sweatshirt blanket for women",12,239,22,,,,338,">20,000",8,1,0,0,0,,
"halloween socks fluffy",305,239,10,0.63,0.49,0.83,205,">783",8,1,0,0,0,,
"valentines spa","1,604",239,29,,,,115,149,8,1,0,0,0,,
"wtoc app","239,000",239,44,,,,0,1,8,1,0,0,0,,
"burt's bees set",610,239,27,0.82,0.63,1.21,72,392,8,1,0,0,0,,
"kids purple camera",239,239,15,,,,152,">1,000",8,1,0,0,0,,
"halloween care packages for college students","1,343",239,128,0.88,0.67,1.15,257,178,8,1,0,0,0,,
"good for her",24,239,-18,,,,353,">10,000",8,1,0,0,6,,
"cute coffee",6,239,-8,,,,278,">40,000",8,1,0,0,4,,
"cute collectibles",8,239,20,,,,164,">30,000",8,1,0,0,2,,
"food packs",2,239,-11,,,,333,">100,000",8,1,0,0,0,,
"fbn app","79,667",239,24,,,,0,3,8,1,0,0,0,,
"burts bee shower","3,983",239,7,,,,79,60,8,1,0,0,0,,
"burts bees almond hand cream","2,880",239,45,,,,17,83,8,1,0,0,0,,
"back deck decor",24,239,24,,,,392,">10,000",8,1,0,0,0,,
"hitman app","3,145",239,-6,,,,2,76,8,1,0,0,0,,
"surprise snack box",362,239,-1,,,,284,661,8,1,0,0,0,,
"present for mom birthday",1,239,"n/a",,,,162,">200,000",8,1,0,0,0,,
"tabletop outdoor fireplace",60,239,-13,,,,296,">4,000",8,1,0,0,0,,
"burrito halloween costume",984,239,141,,,,119,243,8,1,0,0,0,,
"surprise box for kids",12,239,44,0.92,0.69,1.11,248,">20,000",8,1,0,0,0,,
"beach trip essentials",27,239,-43,1,0.82,1.36,411,">9,000",8,1,0,0,0,,
"blue hair chalk for kids","1,155",239,19,1.06,0.7,1.28,211,207,8,1,0,0,0,,
"lawn ornament",27,239,92,0.76,0.51,0.79,322,">9,000",8,1,0,0,4,,
"flipgrid app","47,800",239,-4,,,,0,5,8,1,0,0,0,,
"fishbrain app","239,000",239,2,,,,0,1,8,1,0,0,0,,
"father's day gidt",2,238,61,,,,100,">100,000",8,1,0,0,0,,
"stanley cup tumblers",79,238,-21,0.74,0.56,0.88,272,">3,000",8,1,0,0,0,,
"lego 40725","5,950",238,44,0.94,0.79,1.02,5,40,8,1,0,0,0,,
"shower steamerz",393,238,26,,,,197,">605",8,1,0,1,0,,
"pickle stocking stuffers",403,238,-2,,,,266,">590",8,1,0,0,1,,
"stanley holiday tumbler",248,238,-26,0.73,0.52,0.85,271,960,8,1,0,0,0,,
"photo album book for couples",331,238,8,,,,199,">720",8,1,0,0,0,,
"stanley white cup",238,238,-10,,,,183,">1,000",8,1,0,0,0,,
"outdoor decore",2,238,-4,0.87,0.7,1.06,314,">100,000",8,1,0,0,0,,
"solar animals for yard and garden",238,238,-1,0.77,0.72,0.93,369,">1,000",8,1,0,0,1,,
"stanley water bottle with straw and handle",251,238,66,0.74,0.51,1.19,244,">948",8,1,0,0,0,,
"smoked whiskey kit with torch",706,238,27,2.23,1.47,2.78,195,337,8,1,0,0,1,,
"immortal fleur","13,222",238,18,,,,12,18,8,1,0,0,1,,
"valentines gofts",2,238,19,1,0.71,1.44,292,">100,000",8,1,0,0,0,,
"best womens stocking stuffers",8,238,94,1.09,0.81,1.35,164,">30,000",8,1,0,0,0,,
"fall slipper socks",238,238,-18,,,,246,">1,000",8,1,0,0,0,,
"kids washable hair color spray","1,190",238,-10,,,,233,200,8,1,0,0,0,,
"accessories for travel",2,238,27,,,,316,">100,000",8,1,0,0,0,,
"los 100",6,238,-33,0.63,0.54,0.64,114,">40,000",8,1,0,0,7,,
"trip stuff",8,238,22,,,,135,">30,000",8,1,0,0,0,,
"ellentube app","14,000",238,-4,,,,0,17,8,1,0,0,0,,
"vintage de",609,238,11,,,,405,391,8,1,0,0,0,,
"pink hair spray for kids","2,070",238,354,,,,65,115,8,1,0,0,0,,
"friendship valentines","2,926",237,-12,,,,233,81,8,1,0,0,0,,
"chicken light laying down","2,215",237,-19,,,,128,107,8,1,0,0,0,,
"smoke bourbon kit with torch",734,237,-20,,,,186,323,8,1,0,0,0,,
"lego set for couples",554,237,-13,0.85,0.65,1.1,236,428,8,1,0,0,0,,
"handmade terrariums",237,237,68,,,,72,">1,000",8,1,0,0,0,,
"herb starter kit outdoor",798,237,28,,,,201,297,8,1,0,0,0,,
"mothers day package",3,237,10,1.19,0.83,1.5,211,">80,000",8,1,0,0,0,,
"terriam planter",237,237,7,,,,191,">1,000",8,1,0,0,0,,
"womens blanket sweater",849,237,36,,,,322,279,8,1,0,0,0,,
"legal shield app","118,500",237,-4,,,,0,2,8,1,0,0,0,,
"preserved roses in box",237,237,-15,,,,310,">1,000",8,1,0,0,0,,
"couple picture",8,237,0,,,,307,">30,000",8,1,0,0,4,,
"thick fleece socks",5,237,21,,,,199,">50,000",8,1,0,0,0,,
"eye pressure relief",952,237,17,,,,160,">249",8,1,0,0,0,,
"the knowledge book",4,237,23,,,,150,">60,000",8,1,0,0,1,,
"roses dozen",853,237,2,,,,351,278,8,1,0,0,0,,
"the book of strange new things","2,155",237,-20,1.44,0.85,1.53,313,110,8,1,0,0,2,,
"home garden starter kit",237,237,12,,,,197,">1,000",8,1,0,1,1,,
"present for woman",2,237,-21,,,,281,">100,000",8,1,0,0,0,,
"christmas present mom",8,237,34,,,,224,">30,000",8,1,0,0,0,,
"tarjetas de apple store","13,111",236,"n/a",,,,1,18,8,1,0,0,0,,
"stocking stuffers for women under 15 dollars",12,236,"n/a",,,,12,">20,000",8,1,0,0,0,,
"stanley com",831,236,"n/a",,,,67,284,8,1,0,0,0,,
"opositive","1,068",236,-14,1.02,0.67,1.07,336,221,8,1,0,0,0,,
"for college student",3,236,-28,0.63,0.41,0.65,363,">80,000",8,1,0,0,3,,
"goft for brother",2,236,-4,,,,226,">100,000",8,1,0,0,0,,
"fathers day gify",2,236,19,1.7,1.34,2.27,242,">100,000",8,1,0,0,0,,
"outdoor patio accessories and decor",8,236,9,0.83,0.57,1.01,285,">30,000",8,1,0,0,0,,
"burts bees valentine","1,616",236,13,,,,51,146,8,1,0,0,0,,
"mother's day for wife",2,236,5,1.93,1.47,2.5,223,">100,000",8,1,0,0,0,,
"mothers day spa",987,236,28,1.18,1.03,1.41,188,239,8,1,0,1,1,,
"camera for 6 year old girl",469,236,31,,,,283,503,8,1,0,0,0,,
"haiioween",2,236,154,0.74,0.62,1.04,357,">100,000",8,1,0,0,0,,
"halloween treats for college students",670,236,509,0.78,0.59,1.06,348,352,8,1,0,0,0,,
"halloween badket",24,236,-8,0.65,0.47,0.7,328,">10,000",8,1,0,0,0,,
"red and blue hair chalk","1,311",236,23,0.94,0.75,1.2,136,180,8,1,0,0,0,,
"kit cremas",118,236,-13,,,,301,">2,000",8,1,0,0,0,,
"products for women",2,236,100,,,,204,">100,000",8,1,0,0,0,,
"beautiful garden decor",6,236,6,,,,361,">40,000",8,1,0,0,0,,
"full body hoodie",702,236,413,,,,224,">336",8,1,0,0,0,,
"gow fire age app","236,000",236,-4,,,,0,1,8,1,0,0,0,,
"adult photo books",6,236,30,,,,289,">40,000",8,1,0,0,0,,
"kuschelsocken",814,236,-16,,,,180,290,8,1,0,0,0,,
"burt's bees hand repair kit","2,914",236,-25,0.88,0.77,1.2,39,81,8,1,0,0,0,,
"fast delivery items",8,236,-11,1.09,0.9,1.53,247,">30,000",8,1,0,0,0,,
"vintage cups glass",59,236,-26,1.1,0.85,1.33,265,">4,000",8,1,0,0,0,,
"hair temporary color",118,236,8,,,,356,">2,000",8,1,0,0,0,,
"crave box care package","1,031",236,24,0.84,0.59,1.05,304,229,8,1,0,0,1,,
"herbs growing kit indoor",236,236,35,0.98,0.73,1.21,232,">1,000",8,1,0,0,0,,
"5 dollars items",12,236,-15,1.47,0.81,1.8,262,">20,000",8,1,0,0,0,,
"coctail smoker",747,236,119,1.9,1.32,2.21,269,316,8,1,0,0,1,,
