"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"fun cups",9,436,-2,0.68,0.53,0.92,335,">50,000",8,1,0,0,0,,
"tarjeta apple",670,436,-2,0.89,0.65,1.33,117,651,8,1,0,0,0,,
"lanai decor",218,436,5,0.67,0.61,0.76,437,">2,000",8,1,0,0,0,,
"glass plant stand",109,436,-2,0.74,0.56,0.9,389,">4,000",8,1,0,0,0,,
"fun headbands for women",48,436,-1,0.55,0.4,0.68,295,">9,000",8,1,0,0,0,,
"planting kit",109,436,-4,0.72,0.54,0.93,301,">4,000",8,1,0,1,0,,
"duck nightlight","1,235",436,3,1.18,1.1,1.26,222,">353",8,1,0,0,0,,
"knowledge books",5,436,3,0.56,0.5,0.92,314,">90,000",8,1,0,0,0,,
"fuzzy socks unisex",446,436,645,0.87,0.7,0.97,116,">977",8,1,0,0,0,,
"coffee mugs cute",44,436,1,0.62,0.45,0.76,334,">10,000",8,1,0,0,0,,
"novelty items",9,436,-4,0.85,0.65,1.05,325,">50,000",8,1,0,0,0,,
"shower streamers aromatherapy","1,394",435,2,1.72,1.36,2.29,240,312,8,1,0,1,0,,
"tension headache relief massager",472,435,87,,,,98,">922",8,1,0,0,0,,
"indoor table top firepit",488,435,34,,,,271,">892",8,1,0,0,1,,
"renpho eyeris 1 eye massager","4,223",435,84,2.41,2.06,2.73,159,103,8,1,0,0,0,,
"bolsas para guardar ropa para viajar",899,435,-5,1.38,1.04,1.58,342,">484",8,1,0,0,0,,
"self care kit for women",218,435,12,1.08,0.82,1.35,317,">2,000",8,1,0,0,0,,
"girls toys age 8-10 years old",218,435,71,1.2,0.94,1.47,304,">2,000",8,1,0,0,0,,
"essential oil shower steamers",435,435,95,1.35,1.06,1.74,191,">1,000",8,1,0,0,2,,
"warm soft socks for women",44,435,60,0.99,0.78,1.2,363,">10,000",8,1,0,0,0,,
"hospital care package for women",603,435,6,1.05,0.9,1.41,274,">721",8,1,0,0,0,,
"small crockpot mini","1,582",435,8,0.6,0.44,0.82,355,275,8,0,0,1,0,,
"winter necessities for women",435,435,64,,,,295,">1,000",8,1,0,0,0,,
"electric crock pot",690,435,-2,,,,324,">630",8,0,0,1,0,,
"solar turtle","1,295",435,-7,0.95,0.74,1.16,211,336,8,1,0,1,15,,
"items under 20 dollars",2,435,0,1.05,0.72,1.37,321,">200,000",8,1,0,0,0,,
"voucher",462,435,-4,0.64,0.49,0.79,219,">941",8,1,0,1,19,,
"accesorios de viaje",4,435,-12,0.86,0.56,1.06,334,">100,000",8,1,0,0,0,,
"chemo socks","1,500",435,-7,0.93,0.82,1.21,282,">290",8,1,0,0,10,,
"birthday care package",7,435,-16,0.78,0.56,1.03,327,">60,000",8,1,0,0,5,,
"50 visa","21,750",435,-2,1.11,0.73,1.21,6,20,8,1,0,1,0,,
"trending now","1,660",435,6,0.87,0.64,1.17,224,">262",8,1,0,0,1,,
"vintage coffee cups",109,435,4,0.62,0.48,0.71,357,">4,000",8,1,0,0,0,,
"regalo de bodas",4,435,8,1,0.74,1.26,402,">100,000",8,1,0,0,0,,
"shower bath bombs",435,435,17,2.18,1.62,2.4,309,">1,000",8,1,0,0,6,,
"vacation accessories",7,435,5,0.87,0.69,1.17,377,">60,000",8,1,0,0,0,,
"birthday popcorn",855,435,-8,0.73,0.48,0.85,330,509,8,1,0,0,3,,
"socks thick",5,435,5,1.19,1.01,1.23,373,">90,000",8,1,0,0,2,,
"iton flame paperback","433,000",433,-29,,,,14,1,8,1,0,0,0,,
"lego flowers cheap",433,433,13,0.68,0.51,0.84,245,">1,000",8,1,0,0,0,,
"shower steamers kids","1,069",433,98,1.58,1.34,1.9,186,405,8,0,0,1,0,,
"popcorn flavors seasoning variety pack",770,433,2,0.72,0.46,0.75,210,562,8,1,0,0,0,,
"alaska cruise essentials for women","2,966",433,-6,0.97,0.76,1.29,306,">146",8,1,0,0,0,,
"cool gofts",4,433,30,1.04,0.83,1.43,238,">100,000",8,1,0,0,0,,
"cheap snacks bulk",4,433,2,1.15,0.8,1.61,312,">100,000",8,1,0,0,0,,
"girls age 8",5,433,58,1.16,0.91,1.52,293,">80,000",8,1,0,0,0,,
"cool books",6,433,4,0.59,0.48,0.82,360,">70,000",8,1,0,0,0,,
"outdoor stuff",4,433,3,1,0.73,1.31,423,">100,000",8,1,0,0,0,,
"stanley straw cup",217,433,-6,0.81,0.61,0.97,370,">2,000",8,1,0,0,0,,
"herb starter kit indoor",620,433,-2,0.67,0.53,0.84,268,">698",8,1,0,1,0,,
"butter socks","1,835",433,100,0.67,0.55,0.86,200,236,8,1,0,0,0,,
"shower melts aromatherapy","1,420",433,10,1.6,1.12,1.84,274,305,8,1,0,0,0,,
"handy gadgets",22,433,31,0.86,0.58,1.01,360,">20,000",8,1,0,0,0,,
"kids hair color temporary","1,341",433,18,0.99,0.78,1.28,274,323,8,1,0,0,1,,
"christmas stocking stuffers women",22,433,4,1.2,0.87,1.45,218,">20,000",8,1,0,1,0,,
"kitchen crock",433,433,-6,0.66,0.53,0.73,300,">1,000",8,0,0,1,0,,
"headache eye mask",433,433,3,1.7,1.31,2.23,304,">1,000",8,1,0,0,0,,
"insulated",4,433,0,0.97,0.78,1.21,408,">100,000",8,1,0,0,38,,
"inspirational crochet animals",770,431,-12,,,,212,">560",8,1,0,0,1,,
"positive cow","1,114",431,11,,,,281,">387",8,1,0,0,2,,
"camera ￼",4,431,-11,,,,385,">100,000",8,1,0,0,0,,
"cherry blossom legos",756,431,0,0.76,0.59,1.05,285,570,8,1,0,0,0,,
"positive pickle crochet","4,310",431,1,0.45,0.33,0.69,246,100,8,1,0,0,0,,
"brumate rotera 25oz","7,561",431,-11,0.67,0.6,0.94,77,57,8,1,0,0,0,,
"5 or less dollar items","1,086",431,-3,1.12,0.61,1.3,322,">397",8,1,0,0,0,,
"stanley flow state tumbler 30 oz","3,193",431,-5,0.49,0.37,0.53,198,135,8,1,0,0,0,,
"smoke kit for bourbon cocktails","1,146",431,39,2.24,1.61,2.45,265,376,8,1,0,0,0,,
"cozy wearable blanket",431,431,35,0.98,0.81,1.45,280,">1,000",8,1,0,1,0,,
"yard ornaments outdoors",43,431,-28,0.84,0.7,0.87,431,">10,000",8,1,0,0,0,,
"insulated tumblers with straw",43,431,-1,0.73,0.56,0.95,366,">10,000",8,1,0,0,0,,
"cozy crew socks for women",431,431,61,,,,124,">1,000",8,1,0,0,1,,
"womens travel bags",4,431,3,0.61,0.36,0.75,453,">100,000",8,1,0,0,0,,
"pink candle lighter",923,431,1,1.18,0.89,1.44,267,">467",8,1,0,0,0,,
"small food warmer",11,431,4,1.01,0.76,1.12,341,">40,000",8,1,0,1,0,,
"comfy cozy",4,431,103,1.11,0.96,1.54,263,">100,000",8,1,0,0,5,,
"fur socks for women","1,046",431,61,0.77,0.59,0.91,376,412,8,1,0,0,0,,
"cozy cabin socks",504,431,162,0.87,0.74,1.02,275,">856",8,1,0,0,1,,
"personal care for women",4,431,7,1.61,1.16,1.84,408,">100,000",8,1,0,0,0,,
"get today",6,431,6,1.58,1.03,1.92,324,">70,000",8,1,0,0,0,,
"college snack box",827,431,-25,0.78,0.58,1.16,313,521,8,1,0,0,0,,
"college finals care package","1,486",431,176,1.01,0.74,1.32,213,290,8,1,0,0,0,,
"warmer socks for women",22,431,146,0.94,0.82,1.1,155,">20,000",8,1,0,0,0,,
"universal studios merchandise",684,431,-5,0.81,0.65,0.95,304,630,8,1,0,0,0,,
"snuggy for women","1,351",431,580,0.85,0.75,1.12,229,">319",8,1,0,0,0,,
"crockpot food warmer",504,431,14,0.8,0.53,0.98,310,">856",8,0,0,1,0,,
"grow herbs indoors kit",431,431,14,0.84,0.6,1.02,336,">1,000",8,1,0,0,0,,
"cruise needs",43,431,-1,0.8,0.61,0.96,253,">10,000",8,1,0,0,0,,
"something cool",108,431,-7,1.2,0.8,1.31,375,">4,000",8,1,0,0,1,,
"burts bees cuticle","7,066",431,4,1.31,1,1.75,43,61,8,1,0,0,0,,
"birthday for sister",4,431,0,1.36,0.99,1.71,337,">100,000",8,1,0,0,0,,
"bath bombs aromatherapy",431,431,13,,,,235,">1,000",8,1,0,0,1,,
"mom stocking stuffers 2024",0,429,"n/a",,,,84,0,8,1,0,0,0,,
"ubereats egift","17,875",429,37,0.83,0.42,1.12,66,24,8,1,0,0,0,,
"lego flowers cherry blossom",823,429,1,1.05,0.67,1.11,305,521,8,1,0,0,0,,
"스탠리 텀블러","7,271",429,-7,0.76,0.49,0.99,66,59,8,1,0,0,0,,
"travel socks for airplane",570,429,-22,1.35,1.16,1.55,329,">753",8,1,0,0,0,,
"stanley ice flow lid","1,041",429,-5,0.7,0.54,0.86,148,412,8,1,0,0,0,,
"stuff for 6 year old girls",143,429,9,,,,319,">3,000",8,1,0,0,0,,
"under 10 dollar items",43,429,16,0.75,0.55,1.15,324,">10,000",8,1,0,0,0,,
"fun.",4,429,12,0.72,0.61,0.84,310,">100,000",8,1,0,0,3,,
"regalos navideños para mujer",429,429,223,0.83,0.66,1.05,114,">1,000",8,1,0,0,0,,
"portable warmer food",107,429,8,0.9,0.64,1.01,334,">4,000",8,1,0,0,0,,
"thick fluffy socks",429,429,139,0.93,0.71,1.07,170,">1,000",8,1,0,0,0,,
"lego couple",911,429,6,0.73,0.58,1,358,">471",8,1,0,0,0,,
"massger",48,429,1,1.95,1.52,2.39,225,">9,000",8,1,0,0,0,,
"night light duck",998,429,14,1.15,1.02,1.29,218,">430",8,1,0,0,0,,
"personalized photo book",72,429,6,0.75,0.67,1.27,300,">6,000",8,1,0,0,0,,
"halloween birthday",4,429,-8,0.62,0.48,0.77,764,">100,000",8,1,0,0,15,,
"hoodie blanket adult",429,429,-6,0.79,0.66,1.03,433,">1,000",8,1,0,0,0,,
"popcorn sampler",828,429,122,0.85,0.57,1.04,246,518,8,1,0,0,2,,
"movie night accessories",48,429,12,0.67,0.45,0.86,303,">9,000",8,1,0,0,1,,
"massager for face",143,429,27,1.8,1.11,2.01,356,">3,000",8,1,0,0,6,,
"fuzzy long socks",429,429,44,0.59,0.5,0.75,354,">1,000",8,1,0,0,0,,
"next day delivery items",215,429,4,2.04,0.89,3.56,363,">2,000",8,1,0,0,0,,
"socks fuzzy women",143,429,"1,320",0.84,0.72,1.03,240,">3,000",8,1,0,0,0,,
"lids camera",143,429,13,1.44,1.04,2.12,249,">3,000",8,1,0,0,0,,
"womens socks warm",54,429,70,1.11,0.84,1.27,376,">8,000",8,1,0,0,0,,
"packing cubes travel",429,429,-13,1.17,1.03,1.41,364,">1,000",8,1,0,0,5,,
"all day slim bottle stanley","1,655",427,-23,0.62,0.52,0.85,243,258,8,1,0,0,0,,
"christmas for kids 8-12",9,427,25,,,,243,">50,000",8,1,0,0,0,,
"cheap overnight delivery items",427,427,3,1.28,0.85,1.67,235,"1,000",8,1,0,0,0,,
"fuzzy socks size 11-13 women",943,427,568,0.93,0.82,1.16,157,">453",8,1,0,0,0,,
"kids gofts",2,427,110,1.18,0.91,1.4,128,">200,000",8,1,0,0,0,,
"girl toys for girls ages 8-12",14,427,3,1.15,0.92,1.31,287,">30,000",8,1,0,0,0,,
"gofts for girls",2,427,104,1.36,1.02,1.64,67,">200,000",8,1,0,0,0,,
"womens stockings stuffers",14,427,9,1.12,0.81,1.45,287,">30,000",8,1,0,0,0,,
"burt's bees christmas","1,009",427,38,0.84,0.6,1,131,">423",8,1,0,0,0,,
"funny christmas presents",11,427,22,0.91,0.66,1.01,368,">40,000",8,1,0,0,0,,
"cute christmas things",4,427,221,,,,97,">100,000",8,1,0,0,1,,
"christmas for sister",4,427,40,1.32,1.04,1.66,162,">100,000",8,1,0,0,0,,
"electric face massager",682,427,7,1.33,1.04,1.74,247,626,8,1,0,0,4,,
"8 year old girls",47,427,22,1.24,0.98,1.54,214,">9,000",8,1,0,0,0,,
"best sister",4,427,-11,1.28,1.07,1.53,365,">100,000",8,1,0,0,5,,
"200 visa","35,583",427,19,1.57,1.08,1.99,0,12,8,1,0,0,0,,
"25 and under items",21,427,5,0.77,0.61,0.96,328,">20,000",8,1,0,0,0,,
"birthday for wife",4,427,-6,1.77,1.23,2.41,293,">100,000",8,1,0,0,0,,
"charcuterie kit","1,039",427,60,1.01,0.73,1.27,226,">411",8,1,0,0,3,,
"cool office accessories",14,427,1,0.98,0.88,1.08,375,">30,000",8,1,0,0,0,,
"indoor plants seeds",43,427,-9,0.61,0.42,0.86,346,">10,000",8,1,0,0,0,,
"regalo para novio",214,427,-6,1.12,0.78,1.32,331,">2,000",8,1,0,0,1,,
"gourmet spices",85,427,18,0.95,0.7,1.42,314,">5,000",8,1,0,0,2,,
"christmas present for grandma",2,427,119,1.15,0.82,1.4,240,">200,000",8,1,0,0,0,,
"renfros eye massager","3,109",426,"n/a",,,,36,137,8,1,0,0,0,,
"emotional support nuggets b0cfbbbshy","142,000",426,"n/a",,,,0,3,8,1,0,0,0,,
"lego roses￼",574,426,-17,,,,165,">742",8,1,0,0,0,,
"barefoot dreams doop","2,646",426,3,0.72,0.63,1,282,161,8,1,0,0,0,,
"wearable blanket hoodie adult",426,426,10,0.92,0.72,1.11,305,">1,000",8,1,0,0,0,,
"lotus lego","1,516",426,9,0.78,0.63,0.93,361,281,8,1,0,0,0,,
"plus size wearable blanket hoodie","1,397",426,10,0.92,0.74,1.13,263,">305",8,1,0,0,0,,
"popcorn toppings variety pack","1,049",426,5,0.81,0.6,1.1,236,406,8,1,0,0,0,,
"oversized snuggie hoodie blanket",936,426,55,0.74,0.56,0.87,233,">455",8,1,0,0,0,,
"snacks for adults variety pack",61,426,-4,1.17,0.75,1.43,329,">7,000",8,1,0,0,0,,
"kids camers",142,426,41,,,,191,">3,000",8,1,0,0,0,,
"ugg fuzzy socks for women","1,760",426,62,0.85,0.68,1,322,242,8,1,0,0,0,,
"$50",4,426,10,1.28,0.85,1.68,245,">100,000",8,1,0,0,9,,
"10 year old girls",71,426,75,1.29,0.97,1.55,240,">6,000",8,1,0,0,1,,
"vasos termicos frio y caliente",107,426,34,,,,369,">4,000",8,1,0,0,0,,
"oacking cubes",426,426,-8,1.33,0.96,1.45,318,">1,000",8,1,0,0,0,,
"snuggle hoodie blanket",742,426,147,,,,374,">574",8,1,0,0,0,,
"womens warm winter socks",43,426,143,0.98,0.7,1.19,159,">10,000",8,1,0,0,0,,
"terrario",43,426,-5,0.79,0.59,1.01,282,">10,000",8,1,0,0,0,,
"cute cozy socks",213,426,160,,,,161,">2,000",8,1,0,0,0,,
"weird lamps",426,426,0,0.73,0.52,0.87,366,">1,000",8,1,0,0,0,,
"cute cup set",47,426,-5,0.89,0.69,1.11,451,">9,000",8,1,0,0,0,,
"presents for her",5,426,29,1.44,1.13,1.79,235,">90,000",8,1,0,0,1,,
"pot warmer",21,426,26,,,,207,">20,000",8,0,0,1,2,,
"1 year anniversary scrapbook","1,190",426,-8,0.7,0.56,0.84,251,358,8,1,0,0,1,,
"portable table top fire pit",426,426,-5,1.12,0.85,1.41,326,">1,000",8,1,0,0,0,,
"stanley shaker","2,000",426,-6,1.55,1.02,1.65,322,213,8,1,0,0,0,,
"silly things",426,426,-5,,,,299,">1,000",8,1,0,0,0,,
"travel for women",4,426,12,0.87,0.52,1.06,442,">100,000",8,1,0,0,1,,
"softest socks for women",5,426,99,0.94,0.73,1.13,93,">80,000",8,1,0,0,0,,
"toiletry set for women",71,426,15,1.27,1,1.48,386,">6,000",8,1,0,0,0,,
"smores decor",213,426,1,0.57,0.42,0.74,246,">2,000",8,1,0,0,1,,
"self heating thermos","1,972",426,12,,,,364,216,8,1,0,0,0,,
"outdoor yard decorations",6,426,-4,0.85,0.69,1,406,">70,000",8,1,0,0,0,,
"useful stuff",5,426,8,1.05,0.7,1.3,423,">80,000",8,1,0,0,0,,
"reference books",4,426,1,0.61,0.44,0.78,335,">100,000",8,1,0,0,0,,
"sinus massager tool","1,142",426,-7,1.94,1.34,2.24,319,373,8,1,0,0,0,,
"vintage decorations",4,426,0,0.46,0.37,0.69,416,">100,000",8,1,0,0,1,,
"kids temporary hair color","1,295",426,10,0.83,0.64,1.15,300,329,8,1,0,0,2,,
"present for wife",5,426,8,1.27,0.96,1.64,326,">90,000",8,1,0,0,1,,
"lego icon roses 822 pieces","4,988",424,-13,,,,12,85,8,1,0,0,0,,
"little women vase",424,424,92,,,,216,">1,000",8,1,0,0,0,,
"enviados",424,424,38,0.85,0.58,1.06,317,">1,000",8,1,0,0,17,,
"cozy wearable blanket for women",424,424,43,1.12,0.86,1.44,341,">1,000",8,1,0,0,0,,
"hotel travel essentials",106,424,-11,0.88,0.73,1.07,321,">4,000",8,1,0,0,0,,
"electronics for kids 6-8","2,048",424,144,1.07,0.82,1.29,113,207,8,1,0,0,0,,
"christmas presents for 7 year old girl",424,424,111,,,,83,">1,000",8,1,0,0,0,,
"cute home decor aesthetic",11,424,-15,0.76,0.54,0.89,405,">40,000",8,1,0,0,0,,
"cobija de tortilla","2,865",424,-21,0.95,0.67,1.13,242,148,8,1,0,0,0,,
"gufts for women",4,424,77,1.47,1.19,1.71,149,">100,000",8,1,0,0,0,,
"anxiety hoodies for women",141,424,214,0.63,0.51,0.79,36,">3,000",8,1,0,0,0,,
"compass rose packing cubes","3,212",424,-4,1.19,0.81,1.26,292,132,8,1,0,0,0,,
"cute kitchenware","2,369",424,3,0.81,0.58,0.96,388,179,8,1,0,0,0,,
"books about history",5,424,-7,0.77,0.54,0.93,298,">90,000",8,1,0,0,0,,
"girls age 10",11,424,13,1.27,0.99,1.57,263,">40,000",8,1,0,0,0,,
"girls digital camera",424,424,21,0.79,0.67,3.22,292,">1,000",8,1,0,0,0,,
"amazons",4,424,50,0.73,0.42,1.12,394,">100,000",8,1,0,0,7,,
"giftd",4,424,15,,,,321,">100,000",8,1,0,0,0,,
"indoor outdoor fire pit",424,424,29,0.94,0.65,1.16,380,">1,000",8,1,0,0,0,,
"gadgets for mom",106,424,82,0.99,0.69,1.32,231,">4,000",8,1,0,0,0,,
"head massager for migraines",841,424,60,1.77,1.41,2.56,270,504,8,1,0,0,0,,
"cozy items",14,424,70,,,,149,">30,000",8,1,0,0,0,,
"blue hair chalk","1,696",424,63,1.01,0.72,1.21,462,250,8,1,0,0,3,,
"crock pot warmer",858,424,62,0.72,0.51,0.97,209,494,8,0,0,1,0,,
"popcorn variety",424,424,0,1.07,0.74,1.64,228,">1,000",8,1,0,0,5,,
"headache relief device",424,424,12,1.53,1.38,1.94,267,">1,000",8,1,0,0,0,,
"laser lighter",424,424,-5,0.63,0.51,0.76,398,">1,000",8,1,0,0,0,,
"squishy light up animal","2,890",422,78,,,,137,146,8,1,0,0,0,,
"stanley cup custom",995,422,42,,,,178,424,8,1,0,0,0,,
"32oz stanley cup","1,182",422,6,0.74,0.55,0.99,328,357,8,1,0,0,0,,
"womens self care essentials",106,422,-8,,,,313,">4,000",8,1,0,0,0,,
"table fire pit tabletop outdoor",422,422,0,0.97,0.67,1.34,303,">1,000",8,1,0,0,0,,
"aesthetic fuzzy socks","1,128",422,22,,,,103,">374",8,1,0,0,0,,
"6-7 year old girl toys",141,422,459,1.46,1.07,1.82,102,">3,000",8,1,0,0,0,,
"stocking stuffers woman",14,422,146,0.99,0.82,1.34,189,">30,000",8,1,0,0,0,,
"srocking stuffers",4,422,380,1.1,0.82,1.45,97,">100,000",8,0,0,1,0,,
"white elephant gofts",21,422,59,1.22,0.87,1.51,180,">20,000",8,1,0,0,0,,
"8 year old girls toys",84,422,37,,,,160,">5,000",8,1,0,0,0,,
"presents for teenage girls",106,422,15,1.02,0.8,1.27,280,">4,000",8,1,0,0,0,,
"outdoor herb garden",70,422,17,0.79,0.63,1.12,335,">6,000",8,1,0,0,1,,
"warm women socks",53,422,187,1.12,0.93,1.48,155,">8,000",8,1,0,0,0,,
"terrarium candle","3,080",422,30,1.1,0.83,1.32,394,137,8,1,0,0,1,,
"woman birthday",2,422,-4,1.36,1.05,1.73,397,">200,000",8,1,0,0,0,,
"travel set for women",8,422,37,0.99,0.84,1.21,438,">50,000",8,1,0,0,0,,
"personalized office supplies",42,422,5,0.82,0.58,1.05,333,">10,000",8,1,0,0,2,,
"popcorn kernels variety pack",505,422,-7,0.89,0.58,1.24,281,835,8,1,0,0,2,,
"outdoor ornament",4,422,72,0.67,0.5,0.84,243,">100,000",8,1,0,0,0,,
"parfait cups glass",557,422,6,0.56,0.38,0.66,301,">757",8,1,0,0,0,,
"outdoor patio decorations",5,422,1,1.14,0.79,1.39,363,">80,000",8,1,0,0,0,,
"birthday sister",4,422,-1,1.18,0.98,1.52,337,">100,000",8,1,0,0,2,,
"warm food container",141,422,0,0.71,0.62,0.89,414,">3,000",8,1,0,0,0,,
"lego icons roses bocgy4x222","35,000",420,"n/a",,,,0,12,8,1,0,0,0,,
"hobnail coffee mugs",998,420,3,0.61,0.5,0.8,312,421,8,1,0,0,0,,
"emotional support toys",210,420,21,,,,296,">2,000",8,1,0,0,0,,
"indoor firepit tabletop",420,420,12,0.83,0.58,1.03,192,">1,000",8,1,0,0,0,,
"christmas gofts for dad",5,420,14,1.21,0.94,1.51,277,">80,000",8,1,0,0,0,,
"college care package for girls dorm","1,953",420,-39,0.57,0.52,0.91,498,215,8,1,0,0,0,,
"paxking cubes",420,420,-5,1.18,0.92,1.45,321,">1,000",8,1,0,0,0,,
"oversize hoodie blanket",420,420,77,0.95,0.71,1.17,207,">1,000",8,1,0,0,0,,
"childrens cameras for kids 6 and up",915,420,53,1.24,1.04,1.8,209,459,8,1,0,0,0,,
"fuzzy aocks",140,420,28,0.9,0.71,1.04,306,">3,000",8,1,0,0,0,,
"christmas stocking stuffers for mom",53,420,205,,,,178,">8,000",8,1,0,0,0,,
"fuzzy socks for women fall",553,420,-3,1.09,0.84,1.25,372,">759",8,1,0,0,0,,
"christmas sculpture",42,420,"1,943",,,,80,">10,000",8,1,0,0,1,,
"fancy popcorn",778,420,26,1.09,0.82,1.47,263,540,8,1,0,0,0,,
"cute warm socks",70,420,"1,485",,,,157,">6,000",8,1,0,0,0,,
"decor for house",4,420,14,0.94,0.71,1.09,412,">100,000",8,1,0,0,0,,
"burt bee",210,420,25,1.45,1.19,1.58,306,">2,000",8,1,0,0,0,,
"burts bees skincare","1,200",420,38,,,,209,350,8,1,0,0,0,,
"chocolate snack box",42,420,-1,0.97,0.82,1.27,296,">10,000",8,1,0,0,0,,
"heat mask","1,883",420,-2,1.98,1.57,2.65,293,223,8,1,0,0,0,,
"burts bee hand cream","1,573",420,39,1.13,0.86,1.65,161,267,8,1,0,0,0,,
"fun things for girls",42,420,0,0.83,0.67,1.03,328,">10,000",8,1,0,0,0,,
"guys stuff",84,420,4,,,,347,">5,000",8,1,0,0,0,,
"fact books",5,420,54,0.66,0.5,0.81,199,">90,000",8,1,0,0,0,,
"items for 5 dollars",14,420,-3,1.05,0.78,1.35,359,">30,000",8,1,0,0,0,,
"funny things to buy",60,420,21,,,,350,">7,000",8,1,0,0,0,,
"flowers same day delivery",707,420,29,1.36,0.76,1.53,388,594,8,1,0,0,0,,
"fuzzy sock set",662,420,9,0.8,0.68,1,323,">634",8,1,0,0,0,,
"mini fireplace indoor",428,420,17,0.87,0.64,1.21,275,">981",8,1,0,0,0,,
"mug with spoon",210,420,3,0.76,0.53,0.9,301,">2,000",8,1,0,0,8,,
"girl toys age 8",14,420,49,1.2,0.86,1.47,333,">30,000",8,1,0,0,0,,
"garden plants",4,420,-6,0.82,0.61,1.09,308,">100,000",8,1,0,0,2,,
"best present for 7 years old girl",140,419,-31,,,,180,">3,000",8,1,0,0,0,,
"whisky whisky",21,419,7,0.71,0.52,1,276,">20,000",8,1,0,0,0,,
"rosa para mujer",42,419,-5,,,,74,">10,000",8,1,0,0,0,,
"tazas y platillos",210,419,-15,0.74,0.56,0.79,311,">2,000",8,1,0,0,0,,
"stanley cup chroma","2,054",419,1,0.6,0.52,0.69,198,204,8,1,0,0,0,,
"women's self care",21,419,48,,,,169,">20,000",8,1,0,0,0,,
"turtle decor for home",47,419,-14,0.71,0.47,0.84,286,">9,000",8,1,0,0,2,,
"sherpa wearable blanket hoodie",516,419,263,0.86,0.63,1.12,134,">812",8,1,0,1,1,,
"christmas presents for kids 10-12 girls",140,419,115,,,,239,">3,000",8,1,0,0,0,,
"women's soft socks",21,419,55,0.97,0.76,1.14,241,">20,000",8,1,0,0,0,,
"suitcase organizer bags set for women",836,419,416,1.28,0.91,1.56,78,">501",8,1,0,0,0,,
"stanley ice flow flip straw","1,425",419,3,0.71,0.62,0.99,159,294,8,1,0,0,0,,
"stanley flow","2,479",419,-6,0.53,0.44,0.75,283,169,8,1,0,0,0,,
"stuff for 10+ year old girls",42,419,9,0.6,0.44,0.77,273,">10,000",8,1,0,0,0,,
"self care sets",42,419,-1,0.99,0.69,1.26,288,">10,000",8,1,0,0,0,,
"travel hacks for women","1,309",419,-7,0.95,0.6,1.24,395,320,8,1,0,0,0,,
"toys for girls age 8-10",42,419,149,1.06,0.83,1.31,159,">10,000",8,1,0,0,0,,
"toys for 8 years old girls",70,419,15,1.31,1.03,1.54,327,">6,000",8,1,0,0,0,,
"self-care",10,419,14,0.9,0.69,1.12,284,">40,000",8,1,0,0,10,,
"smoke cocktail kit","1,002",419,28,2.04,1.51,2.25,292,418,8,1,0,0,0,,
"set de viaje para mujer","1,094",419,-8,1.02,0.79,1.23,318,383,8,1,0,0,0,,
"blanket hoodie for adults",419,419,46,,,,300,">1,000",8,1,0,0,9,,
"socks for women warm",42,419,37,,,,262,">10,000",8,1,0,0,4,,
"burt's bees cuticle cream","4,276",419,7,1.04,0.65,1.51,41,98,8,1,0,0,0,,
"womens fuzzy slipper socks",140,419,213,0.84,0.66,1.01,197,">3,000",8,1,0,0,2,,
"top toys for 7 year old girls",463,419,513,,,,203,">904",8,1,0,0,0,,
"stuff to get your girlfriend",210,419,-7,1.28,0.94,1.41,365,">2,000",8,1,0,0,0,,
"snacks for teens",514,419,-6,1.09,0.69,1.42,317,815,8,1,0,0,0,,
"woman must haves",4,419,-4,0.67,0.51,0.92,401,">100,000",8,1,0,0,0,,
"woman fuzzy socks",140,419,158,0.87,0.71,1.1,235,">3,000",8,1,0,0,0,,
"apple egift","1,440",419,-2,,,,321,">291",8,1,0,0,0,,
"teen snacks",597,419,-1,1.45,1.06,1.61,287,702,8,1,0,0,0,,
"9 year old",70,419,13,,,,324,">6,000",8,1,0,0,11,,
"accesorios para bar","1,032",419,2,0.77,0.58,1.08,389,406,8,1,0,0,0,,
"bulk cozy socks",210,419,124,,,,101,">2,000",8,1,0,0,0,,
"weighted snuggie","1,151",419,-9,1.04,0.83,1.15,381,">364",8,1,0,0,0,,
"kitchen window",10,419,1,0.64,0.42,0.68,335,">40,000",8,0,0,1,5,,
"interesting facts",8,419,9,0.68,0.49,0.82,278,">50,000",8,1,0,0,18,,
"travel storage",4,419,-7,1.05,0.81,1.32,356,">100,000",8,1,0,0,0,,
"travel food",6,419,-2,1.64,1.16,2.11,300,">70,000",8,0,0,1,0,,
"beach necessities for women",60,419,1,1.12,0.69,1.29,375,">7,000",8,1,0,0,0,,
"yard statues outdoor",60,419,18,0.79,0.66,0.9,313,">7,000",8,1,0,0,0,,
"preserve flowers","2,290",419,3,1.12,0.9,1.39,318,183,8,1,0,0,2,,
"womens fuzzy socks bulk",140,419,88,,,,177,">3,000",8,1,0,0,0,,
"bath items for women",70,419,214,1.05,0.74,1.31,203,">6,000",8,1,0,0,0,,
"memories book",6,419,16,0.81,0.66,1.03,293,">70,000",8,1,0,0,0,,
